Timestamp,Voltage1,Voltage2,Current,CurrentCapacity,TotalCapacity
640915,7.93,6.1,27.74,0.004177,4.960815
641454,7.93,6.1,27.74,0.004154,4.964969
641992,7.96,6.13,27.85,0.004163,4.969131
642531,7.93,6.1,27.74,0.004154,4.973285
643069,7.93,6.1,27.74,0.004146,4.977431
643609,7.96,6.1,27.74,0.004161,4.981593
644148,7.96,6.1,27.74,0.004154,4.985746
644690,7.96,6.1,27.74,0.004177,4.989923
645232,7.96,6.1,27.74,0.004177,4.994101
645774,7.91,6.1,27.74,0.004177,4.998278
646312,7.98,6.1,27.74,0.004146,5.002424
646851,7.93,6.1,27.74,0.004154,5.006577
647390,7.96,6.1,27.74,0.004154,5.010731
647928,7.93,6.1,27.74,0.004146,5.014877
648468,7.96,6.1,27.74,0.004161,5.019039
649007,7.93,6.1,27.74,0.004154,5.023192
649545,7.93,6.1,27.74,0.004146,5.027339
650085,7.96,6.1,27.74,0.004161,5.0315
650624,7.96,6.13,27.85,0.00417,5.03567
651168,7.96,6.1,27.74,0.004192,5.039863
651710,7.96,6.08,27.63,0.00416,5.044023
652249,7.96,6.1,27.74,0.004154,5.048177
652788,7.93,6.1,27.74,0.004154,5.05233
653327,7.96,6.1,27.74,0.004154,5.056484
653865,7.96,6.1,27.74,0.004146,5.06063
654405,7.93,6.1,27.74,0.004161,5.064792
654944,7.93,6.1,27.74,0.004154,5.068945
655483,7.96,6.1,27.74,0.004154,5.073099
656025,7.93,6.1,27.74,0.004177,5.077276
656564,7.96,6.1,27.74,0.004154,5.08143
657102,7.98,6.1,27.74,0.004146,5.085576
657644,7.89,6.1,27.74,0.004177,5.089753
658183,7.96,6.1,27.74,0.004154,5.093907
658719,7.93,6.1,27.74,0.004131,5.098038
659258,7.93,6.1,27.74,0.004154,5.102191
659798,7.96,6.1,27.74,0.004161,5.106353
660336,7.96,6.1,27.74,0.004146,5.110499
660878,7.93,6.1,27.74,0.004177,5.114676
661416,7.96,6.1,27.74,0.004146,5.118822
661955,7.96,6.1,27.74,0.004154,5.122976
662494,7.98,6.1,27.74,0.004154,5.12713
663032,7.96,6.1,27.74,0.004146,5.131276
663572,7.93,6.1,27.74,0.004161,5.135437
664114,7.93,6.08,27.63,0.00416,5.139597
664652,7.96,6.1,27.74,0.004146,5.143744
665195,7.96,6.1,27.74,0.004185,5.147928
665737,7.96,6.1,27.74,0.004177,5.152105
666275,7.96,6.1,27.74,0.004146,5.156251
666814,7.96,6.1,27.74,0.004154,5.160405
667353,7.96,6.1,27.74,0.004154,5.164559
667891,7.93,6.08,27.63,0.004129,5.168688
668431,7.96,6.08,27.63,0.004145,5.172833
668969,7.93,6.1,27.74,0.004146,5.176979
669508,7.93,6.08,27.63,0.004137,5.181116
670048,7.93,6.1,27.74,0.004161,5.185277
670589,7.96,6.1,27.74,0.004169,5.189446
671131,7.96,6.1,27.74,0.004177,5.193624
671673,7.93,6.13,27.85,0.004194,5.197817
672211,7.96,6.1,27.74,0.004146,5.201963
672750,7.93,6.13,27.85,0.00417,5.206134
673289,7.93,6.08,27.63,0.004137,5.210271
673828,7.89,6.1,27.74,0.004154,5.214425
674367,7.91,6.08,27.63,0.004137,5.218562
674907,7.93,6.08,27.63,0.004145,5.222706
675445,7.96,6.1,27.74,0.004146,5.226852
675987,7.96,6.1,27.74,0.004177,5.23103
676526,7.98,6.1,27.74,0.004154,5.235183
677067,7.96,6.1,27.74,0.004169,5.239352
677606,7.93,6.1,27.74,0.004154,5.243506
678148,7.96,6.1,27.74,0.004177,5.247683
678686,7.96,6.1,27.74,0.004146,5.251829
679226,7.93,6.1,27.74,0.004161,5.255991
679764,7.91,6.08,27.63,0.004129,5.26012
680304,7.96,6.1,27.74,0.004161,5.264281
680847,7.96,6.1,27.74,0.004185,5.268466
681385,7.96,6.1,27.74,0.004146,5.272612
681923,7.93,6.1,27.74,0.004146,5.276758
682463,7.96,6.13,27.85,0.004178,5.280936
683001,7.96,6.1,27.74,0.004146,5.285082
683540,7.93,6.1,27.74,0.004154,5.289236
684082,7.93,6.1,27.74,0.004177,5.293413
684624,7.96,6.1,27.74,0.004177,5.29759
685163,7.86,6.08,27.63,0.004137,5.301727
685705,7.89,6.1,27.74,0.004177,5.305904
686243,7.96,6.1,27.74,0.004146,5.31005
686783,7.96,6.08,27.63,0.004145,5.314195
687322,7.93,6.1,27.74,0.004154,5.318349
687860,7.96,6.1,27.74,0.004146,5.322495
688399,7.93,6.1,27.74,0.004154,5.326649
688937,7.96,6.1,27.74,0.004146,5.330795
689477,7.93,6.1,27.74,0.004161,5.334956
690016,7.96,6.1,27.74,0.004154,5.33911
690558,7.96,6.1,27.74,0.004177,5.343287
691103,7.86,6.08,27.63,0.004183,5.34747
691642,7.86,6.1,27.74,0.004154,5.351624
692180,7.96,6.1,27.74,0.004146,5.35577
692719,7.93,6.1,27.74,0.004154,5.359924
693258,7.93,6.13,27.85,0.00417,5.364094
693797,7.96,6.1,27.74,0.004154,5.368248
694336,7.93,6.1,27.74,0.004154,5.372402
694875,7.93,6.1,27.74,0.004154,5.376555
695414,7.96,6.1,27.74,0.004154,5.380709
695956,7.96,6.1,27.74,0.004177,5.384886
696495,7.93,6.1,27.74,0.004154,5.38904
697036,7.98,6.1,27.74,0.004169,5.393209
697575,7.93,6.1,27.74,0.004154,5.397363
698117,7.93,6.1,27.74,0.004177,5.40154
698656,7.93,6.1,27.74,0.004154,5.405694
699195,7.96,6.08,27.63,0.004137,5.409831
699734,7.96,6.1,27.74,0.004154,5.413984
700273,7.93,6.1,27.74,0.004154,5.418138
700815,7.93,6.08,27.63,0.00416,5.422298
701353,7.96,6.1,27.74,0.004146,5.426445
701892,7.93,6.1,27.74,0.004154,5.430598
702432,7.86,6.08,27.63,0.004145,5.434743
702970,8.01,6.1,27.74,0.004146,5.438889
703512,7.96,6.1,27.74,0.004177,5.443066
704051,7.96,6.08,27.63,0.004137,5.447203
704592,7.96,6.1,27.74,0.004169,5.451372
705132,7.93,6.1,27.74,0.004161,5.455534
705674,7.96,6.1,27.74,0.004177,5.459711
706212,7.93,6.1,27.74,0.004146,5.463857
706751,7.93,6.1,27.74,0.004154,5.46801
707290,7.96,6.1,27.74,0.004154,5.472164
707828,7.98,6.1,27.74,0.004146,5.47631
708368,7.89,6.1,27.74,0.004161,5.480472
708907,7.96,6.1,27.74,0.004154,5.484625
709445,7.96,6.08,27.63,0.004129,5.488755
709988,7.93,6.08,27.63,0.004168,5.492923
710528,7.93,6.1,27.74,0.004161,5.497084
711071,7.96,6.1,27.74,0.004185,5.501269
711611,7.93,6.08,27.63,0.004145,5.505414
712150,7.93,6.1,27.74,0.004154,5.509567
712688,7.96,6.1,27.74,0.004146,5.513713
713227,7.93,6.1,27.74,0.004154,5.517867
713765,7.86,6.08,27.63,0.004129,5.521996
714305,7.96,6.08,27.63,0.004145,5.526141
714844,7.96,6.1,27.74,0.004154,5.530295
715383,7.96,6.1,27.74,0.004154,5.534449
715925,7.96,6.1,27.74,0.004177,5.538626
716464,7.93,6.1,27.74,0.004154,5.542779
717005,7.96,6.08,27.63,0.004153,5.546932
717547,7.96,6.1,27.74,0.004177,5.551109
718086,7.96,6.1,27.74,0.004154,5.555263
718625,7.93,6.1,27.74,0.004154,5.559416
719164,7.98,6.08,27.63,0.004137,5.563553
719704,7.91,6.08,27.63,0.004145,5.567698
720242,7.96,6.08,27.63,0.004129,5.571827
720784,7.96,6.1,27.74,0.004177,5.576005
721323,7.96,6.1,27.74,0.004154,5.580158
721861,7.93,6.08,27.63,0.004129,5.584288
722400,7.93,6.1,27.74,0.004154,5.588441
722939,7.96,6.1,27.74,0.004154,5.592595
723481,7.96,6.1,27.74,0.004177,5.596772
724023,7.96,6.1,27.74,0.004177,5.600949
724561,7.93,6.1,27.74,0.004146,5.605095
725101,7.91,6.1,27.74,0.004161,5.609257
725643,7.93,6.1,27.74,0.004177,5.613434
726181,7.96,6.08,27.63,0.004129,5.617563
726720,7.93,6.1,27.74,0.004154,5.621717
727259,7.93,6.1,27.74,0.004154,5.625871
727798,7.96,6.1,27.74,0.004154,5.630024
728337,7.96,6.1,27.74,0.004154,5.634178
728876,7.93,6.1,27.74,0.004154,5.638332
729414,7.96,6.1,27.74,0.004146,5.642478
729957,7.96,6.1,27.74,0.004185,5.646663
730496,7.96,6.1,27.74,0.004154,5.650816
731040,7.86,6.08,27.63,0.004176,5.654992
731579,7.93,6.13,27.85,0.00417,5.659163
732118,7.93,6.1,27.74,0.004154,5.663316
732656,7.93,6.1,27.74,0.004146,5.667462
733195,7.93,6.1,27.74,0.004154,5.671616
733734,7.96,6.08,27.63,0.004137,5.675753
734273,7.93,6.1,27.74,0.004154,5.679907
734813,7.93,6.1,27.74,0.004161,5.684068
735351,7.93,6.1,27.74,0.004146,5.688214
735894,7.96,6.1,27.74,0.004185,5.692399
736435,7.93,6.1,27.74,0.004169,5.696568
736974,7.93,6.1,27.74,0.004154,5.700722
737515,7.93,6.1,27.74,0.004169,5.704891
738055,7.93,6.08,27.63,0.004145,5.709035
738593,7.93,6.08,27.63,0.004129,5.713165
739132,7.96,6.1,27.74,0.004154,5.717319
739672,7.93,6.1,27.74,0.004161,5.72148
740210,7.93,6.1,27.74,0.004146,5.725626
740753,7.96,6.1,27.74,0.004185,5.729811
741292,7.96,6.1,27.74,0.004154,5.733964
741830,7.96,6.1,27.74,0.004146,5.738111
742369,8.01,6.1,27.74,0.004154,5.742264
742910,7.93,6.1,27.74,0.004169,5.746433
743449,7.91,6.1,27.74,0.004154,5.750587
743991,7.96,6.08,27.63,0.00416,5.754747
744530,7.93,6.1,27.74,0.004154,5.758901
745069,7.96,6.08,27.63,0.004137,5.763038
745612,7.93,6.1,27.74,0.004185,5.767223
746150,7.93,6.08,27.63,0.004129,5.771352
746689,7.96,6.1,27.74,0.004154,5.775506
747228,7.96,6.08,27.63,0.004137,5.779643
747766,7.96,6.1,27.74,0.004146,5.783789
748305,7.93,6.1,27.74,0.004154,5.787943
748845,7.93,6.08,27.63,0.004145,5.792088
749383,7.93,6.1,27.74,0.004146,5.796234
749925,7.96,6.1,27.74,0.004177,5.800411
750471,7.96,6.1,27.74,0.004208,5.804618
751009,7.96,6.1,27.74,0.004146,5.808764
751548,7.93,6.1,27.74,0.004154,5.812918
752087,7.96,6.1,27.74,0.004154,5.817072
752625,7.96,6.1,27.74,0.004146,5.821218
753164,7.89,6.08,27.63,0.004137,5.825355
753703,7.98,6.08,27.63,0.004137,5.829492
754242,7.93,6.1,27.74,0.004154,5.833646
754781,7.96,6.1,27.74,0.004154,5.8378
755320,7.93,6.1,27.74,0.004154,5.841953
755862,7.93,6.1,27.74,0.004177,5.84613
756404,7.96,6.08,27.63,0.00416,5.850291
756945,7.93,6.1,27.74,0.004169,5.85446
757484,7.96,6.1,27.74,0.004154,5.858613
758023,7.93,6.1,27.74,0.004154,5.862767
758562,7.93,6.1,27.74,0.004154,5.866921
759101,7.96,6.1,27.74,0.004154,5.871075
759641,7.96,6.1,27.74,0.004161,5.875236
760179,7.93,6.1,27.74,0.004146,5.879382
760722,7.93,6.1,27.74,0.004185,5.883567
761260,7.93,6.08,27.63,0.004129,5.887696
761799,7.93,6.1,27.74,0.004154,5.89185
762338,7.96,6.08,27.63,0.004137,5.895987
762880,7.96,6.1,27.74,0.004177,5.900164
763418,7.96,6.1,27.74,0.004146,5.90431
763960,7.96,6.1,27.74,0.004177,5.908487
764499,7.93,6.1,27.74,0.004154,5.912641
765038,7.91,6.08,27.63,0.004137,5.916778
765580,7.96,6.1,27.74,0.004177,5.920955
766119,7.96,6.08,27.63,0.004137,5.925092
766658,7.93,6.08,27.63,0.004137,5.929229
767197,7.93,6.1,27.74,0.004154,5.933383
767735,7.93,6.1,27.74,0.004146,5.937529
768274,7.93,6.1,27.74,0.004154,5.941683
768813,7.96,6.08,27.63,0.004137,5.94582
769355,7.93,6.08,27.63,0.00416,5.94998
769894,7.93,6.08,27.63,0.004137,5.954117
770440,7.91,6.1,27.74,0.004208,5.958325
770978,7.96,6.1,27.74,0.004146,5.962471
771517,7.96,6.1,27.74,0.004154,5.966625
772056,7.96,6.08,27.63,0.004137,5.970762
772594,7.93,6.1,27.74,0.004146,5.974908
773133,7.93,6.1,27.74,0.004154,5.979062
773671,7.96,6.1,27.74,0.004146,5.983208
774211,7.96,6.1,27.74,0.004161,5.987369
774750,7.93,6.1,27.74,0.004154,5.991523
775289,7.93,6.08,27.63,0.004137,5.99566
775834,7.96,6.1,27.74,0.0042,5.99986
776373,7.89,6.08,27.63,0.004137,6.003997
776914,7.93,6.1,27.74,0.004169,6.008166
777453,7.96,6.1,27.74,0.004154,6.01232
777992,7.93,6.08,27.63,0.004137,6.016457
778531,7.96,6.08,27.63,0.004137,6.020594
779070,7.93,6.1,27.74,0.004154,6.024747
779609,7.93,6.1,27.74,0.004154,6.028901
780148,7.96,6.1,27.74,0.004154,6.033055
780690,7.96,6.08,27.63,0.00416,6.037215
781229,7.93,6.1,27.74,0.004154,6.041369
781767,7.93,6.08,27.63,0.004129,6.045498
782306,7.93,6.1,27.74,0.004154,6.049652
782848,7.93,6.1,27.74,0.004177,6.053829
783390,7.93,6.1,27.74,0.004177,6.058006
783929,7.93,6.1,27.74,0.004154,6.06216
784467,7.93,6.1,27.74,0.004146,6.066306
785007,7.93,6.1,27.74,0.004161,6.070467
785549,7.93,6.1,27.74,0.004177,6.074645
786087,7.93,6.1,27.74,0.004146,6.078791
786626,7.93,6.1,27.74,0.004154,6.082944
787165,7.98,6.1,27.74,0.004154,6.087098
787703,7.86,6.08,27.63,0.004129,6.091228
788243,7.96,6.1,27.74,0.004161,6.095389
788782,7.93,6.08,27.63,0.004137,6.099526
789323,7.93,6.1,27.74,0.004169,6.103695
789866,7.93,6.1,27.74,0.004185,6.10788
790408,7.93,6.08,27.63,0.00416,6.11204
790946,7.93,6.1,27.74,0.004146,6.116186
791485,7.96,6.1,27.74,0.004154,6.12034
792024,7.96,6.1,27.74,0.004154,6.124494
792562,7.93,6.08,27.63,0.004129,6.128623
793101,7.98,6.13,27.85,0.00417,6.132793
793640,7.93,6.1,27.74,0.004154,6.136947
794179,7.96,6.08,27.63,0.004137,6.141084
794719,7.96,6.1,27.74,0.004161,6.145246
795257,7.93,6.1,27.74,0.004146,6.149392
795802,7.96,6.08,27.63,0.004183,6.153575
796341,7.96,6.08,27.63,0.004137,6.157712
796877,7.96,6.1,27.74,0.004131,6.161843
797416,7.93,6.1,27.74,0.004154,6.165997
797955,7.93,6.1,27.74,0.004154,6.17015
798493,7.98,6.1,27.74,0.004146,6.174296
799033,7.98,6.13,27.85,0.004178,6.178474
799571,7.93,6.1,27.74,0.004146,6.182621
800111,7.93,6.1,27.74,0.004161,6.186782
800651,7.96,6.1,27.74,0.004161,6.190943
801192,7.93,6.1,27.74,0.004169,6.195112
801731,7.93,6.1,27.74,0.004154,6.199266
802273,7.93,6.1,27.74,0.004177,6.203443
802811,7.93,6.08,27.63,0.004129,6.207572
803353,7.93,6.08,27.63,0.00416,6.211733
803892,7.93,6.1,27.74,0.004154,6.215887
804431,7.93,6.1,27.74,0.004154,6.22004
804970,7.93,6.1,27.74,0.004154,6.224194
805510,7.93,6.08,27.63,0.004145,6.228339
806051,7.96,6.1,27.74,0.004169,6.232508
806590,7.93,6.1,27.74,0.004154,6.236661
807129,7.93,6.1,27.74,0.004154,6.240815
807667,7.96,6.1,27.74,0.004146,6.244961
808206,7.93,6.1,27.74,0.004154,6.249115
808748,7.93,6.1,27.74,0.004177,6.253292
809287,7.93,6.08,27.63,0.004137,6.257429
809829,7.84,6.08,27.63,0.00416,6.26159
810369,7.86,6.08,27.63,0.004145,6.265734
810910,7.93,6.08,27.63,0.004153,6.269886
811449,7.93,6.1,27.74,0.004154,6.27404
811987,7.93,6.1,27.74,0.004146,6.278186
812526,7.96,6.1,27.74,0.004154,6.28234
813065,7.93,6.08,27.63,0.004137,6.286477
813604,7.93,6.08,27.63,0.004137,6.290614
814143,7.93,6.1,27.74,0.004154,6.294768
814682,7.93,6.08,27.63,0.004137,6.298905
815224,7.93,6.08,27.63,0.00416,6.303065
815766,7.98,6.1,27.74,0.004177,6.307242
816308,7.93,6.08,27.63,0.00416,6.311403
816846,7.93,6.08,27.63,0.004129,6.315532
817385,7.96,6.1,27.74,0.004154,6.319686
817924,7.93,6.08,27.63,0.004137,6.323823
818463,7.93,6.08,27.63,0.004137,6.32796
819002,7.93,6.1,27.74,0.004154,6.332114
819542,7.93,6.1,27.74,0.004161,6.336275
820080,7.93,6.08,27.63,0.004129,6.340405
820619,7.93,6.1,27.74,0.004154,6.344558
821160,7.98,6.1,27.74,0.004169,6.348727
821699,7.96,6.08,27.63,0.004137,6.352864
822241,7.93,6.1,27.74,0.004177,6.357041
822782,7.93,6.1,27.74,0.004169,6.36121
823322,7.93,6.08,27.63,0.004145,6.365355
823861,7.96,6.08,27.63,0.004137,6.369492
824399,7.93,6.08,27.63,0.004129,6.373621
824939,7.96,6.1,27.74,0.004161,6.377783
825479,7.93,6.08,27.63,0.004145,6.381927
826020,7.96,6.1,27.74,0.004169,6.386096
826558,7.96,6.1,27.74,0.004146,6.390243
827098,7.93,6.08,27.63,0.004145,6.394387
827636,7.93,6.1,27.74,0.004146,6.398533
828175,7.93,6.1,27.74,0.004154,6.402687
828717,7.93,6.1,27.74,0.004177,6.406864
829258,7.93,6.08,27.63,0.004153,6.411016
829798,7.96,6.08,27.63,0.004145,6.415161
830337,7.93,6.1,27.74,0.004154,6.419315
830879,7.93,6.08,27.63,0.00416,6.423475
831417,7.93,6.08,27.63,0.004129,6.427605
831956,7.93,6.08,27.63,0.004137,6.431742
832495,7.98,6.1,27.74,0.004154,6.435895
833034,7.98,6.1,27.74,0.004154,6.440049
833572,7.93,6.08,27.63,0.004129,6.444179
834112,7.93,6.08,27.63,0.004145,6.448323
834651,7.93,6.1,27.74,0.004154,6.452477
835192,7.93,6.1,27.74,0.004169,6.456646
835735,7.93,6.1,27.74,0.004185,6.460831
836276,7.93,6.1,27.74,0.004169,6.465
836814,7.93,6.1,27.74,0.004146,6.469146
837353,7.93,6.08,27.63,0.004137,6.473283
837893,7.93,6.08,27.63,0.004145,6.477427
838431,7.98,6.08,27.63,0.004129,6.481557
838970,7.96,6.1,27.74,0.004154,6.485711
839508,7.93,6.1,27.74,0.004146,6.489857
840048,7.93,6.08,27.63,0.004145,6.494001
840589,7.93,6.08,27.63,0.004153,6.498154
841127,7.93,6.1,27.74,0.004146,6.5023
841676,7.93,6.08,27.63,0.004214,6.506514
842215,7.96,6.08,27.63,0.004137,6.510651
842765,7.96,6.08,27.63,0.004222,6.514872
843303,7.93,6.1,27.74,0.004146,6.519018
843843,7.93,6.1,27.74,0.004161,6.52318
844382,7.98,6.1,27.74,0.004154,6.527333
844921,7.93,6.08,27.63,0.004137,6.53147
845463,7.93,6.1,27.74,0.004177,6.535647
846002,7.93,6.08,27.63,0.004137,6.539784
846540,7.93,6.1,27.74,0.004146,6.543931
847080,7.96,6.1,27.74,0.004161,6.548092
847619,7.93,6.08,27.63,0.004137,6.552229
848160,7.93,6.08,27.63,0.004153,6.556381
848700,7.96,6.08,27.63,0.004145,6.560526
849242,7.93,6.1,27.74,0.004177,6.564703
849781,7.98,6.1,27.74,0.004154,6.568857
850323,7.89,6.08,27.63,0.00416,6.573017
850862,7.93,6.1,27.74,0.004154,6.577171
851400,7.91,6.08,27.63,0.004129,6.5813
851939,7.93,6.08,27.63,0.004137,6.585437
852477,7.93,6.08,27.63,0.004129,6.589567
853017,7.93,6.08,27.63,0.004145,6.593711
853556,7.93,6.08,27.63,0.004137,6.597848
854094,7.93,6.08,27.63,0.004129,6.601978
854634,7.93,6.1,27.74,0.004161,6.606139
855179,7.96,6.08,27.63,0.004183,6.610322
855720,7.84,6.08,27.63,0.004153,6.614475
856259,7.96,6.08,27.63,0.004137,6.618612
856798,7.93,6.1,27.74,0.004154,6.622766
857336,7.96,6.1,27.74,0.004146,6.626912
857876,7.93,6.1,27.74,0.004161,6.631073
858415,7.93,6.1,27.74,0.004154,6.635227
858953,7.93,6.1,27.74,0.004146,6.639373
859493,7.93,6.08,27.63,0.004145,6.643517
860032,7.93,6.1,27.74,0.004154,6.647671
860574,7.93,6.08,27.63,0.00416,6.651832
861113,7.93,6.1,27.74,0.004154,6.655985
861655,7.98,6.1,27.74,0.004177,6.660162
862196,7.93,6.1,27.74,0.004169,6.664331
862735,7.93,6.1,27.74,0.004154,6.668485
863273,7.96,6.1,27.74,0.004146,6.672631
863813,7.96,6.08,27.63,0.004145,6.676776
864353,7.93,6.1,27.74,0.004161,6.680937
864891,7.96,6.08,27.63,0.004129,6.685067
865433,7.93,6.08,27.63,0.00416,6.689227
865972,7.93,6.1,27.74,0.004154,6.693381
866510,7.93,6.1,27.74,0.004146,6.697527
867049,7.91,6.08,27.63,0.004137,6.701664
867589,7.93,6.08,27.63,0.004145,6.705809
868130,7.93,6.08,27.63,0.004153,6.709961
868669,7.93,6.1,27.74,0.004154,6.714115
869212,7.93,6.08,27.63,0.004168,6.718283
869750,7.93,6.08,27.63,0.004129,6.722412
870293,7.93,6.08,27.63,0.004168,6.72658
870832,7.96,6.1,27.74,0.004154,6.730734
871369,7.93,6.1,27.74,0.004138,6.734872
871909,7.91,6.1,27.74,0.004161,6.739034
872448,7.96,6.08,27.63,0.004137,6.743171
872986,7.98,6.08,27.63,0.004129,6.7473
873526,7.93,6.1,27.74,0.004161,6.751462
874064,7.93,6.08,27.63,0.004129,6.755591
874607,7.93,6.08,27.63,0.004168,6.759759
875149,7.93,6.08,27.63,0.00416,6.763919
875691,7.91,6.1,27.74,0.004177,6.768096
876229,7.93,6.08,27.63,0.004129,6.772226
876768,7.96,6.08,27.63,0.004137,6.776363
877306,7.93,6.08,27.63,0.004129,6.780492
877846,7.93,6.1,27.74,0.004161,6.784654
878385,7.96,6.08,27.63,0.004137,6.788791
878923,7.93,6.08,27.63,0.004129,6.79292
879463,7.93,6.1,27.74,0.004161,6.797081
880003,7.93,6.08,27.63,0.004145,6.801226
880543,7.93,6.08,27.63,0.004145,6.805371
881085,7.93,6.1,27.74,0.004177,6.809548
881624,7.96,6.08,27.63,0.004137,6.813685
882165,7.93,6.08,27.63,0.004153,6.817837
882705,7.93,6.08,27.63,0.004145,6.821982
883244,7.93,6.08,27.63,0.004137,6.826119
883783,7.98,6.08,27.63,0.004137,6.830256
884322,7.96,6.08,27.63,0.004137,6.834393
884861,7.93,6.08,27.63,0.004137,6.83853
885403,7.93,6.08,27.63,0.00416,6.84269
885942,7.93,6.08,27.63,0.004137,6.846828
886480,7.93,6.1,27.74,0.004146,6.850974
887019,7.93,6.08,27.63,0.004137,6.855111
887558,7.93,6.08,27.63,0.004137,6.859248
888100,7.93,6.08,27.63,0.00416,6.863408
888642,7.93,6.08,27.63,0.00416,6.867568
889181,7.91,6.1,27.74,0.004154,6.871722
889720,7.98,6.08,27.63,0.004137,6.875859
890263,7.93,6.1,27.74,0.004185,6.880044
890801,7.93,6.08,27.63,0.004129,6.884173
891339,7.93,6.08,27.63,0.004129,6.888303
891879,7.93,6.1,27.74,0.004161,6.892464
892418,7.93,6.08,27.63,0.004137,6.896601
892956,7.93,6.1,27.74,0.004146,6.900747
893496,7.93,6.1,27.74,0.004161,6.904909
894034,7.93,6.08,27.63,0.004129,6.909038
894576,7.93,6.08,27.63,0.00416,6.913198
895122,7.98,6.1,27.74,0.004208,6.917406
895660,7.98,6.1,27.74,0.004146,6.921552
896198,7.93,6.08,27.63,0.004129,6.925682
896738,7.93,6.08,27.63,0.004145,6.929826
897276,7.93,6.08,27.63,0.004129,6.933956
897815,7.93,6.08,27.63,0.004137,6.938093
898355,7.93,6.1,27.74,0.004161,6.942254
898893,7.93,6.1,27.74,0.004146,6.9464
899433,7.93,6.1,27.74,0.004161,6.950562
899972,7.93,6.08,27.63,0.004137,6.954699
900513,7.93,6.08,27.63,0.004153,6.958851
901055,7.98,6.1,27.74,0.004177,6.963028
901594,7.93,6.08,27.63,0.004137,6.967165
902135,7.93,6.08,27.63,0.004153,6.971317
902675,7.93,6.08,27.63,0.004145,6.975462
903214,7.93,6.08,27.63,0.004137,6.979599
903752,7.93,6.08,27.63,0.004129,6.983728
904292,7.93,6.08,27.63,0.004145,6.987873
904832,7.93,6.1,27.74,0.004161,6.992034
905373,7.93,6.08,27.63,0.004153,6.996187
905912,7.93,6.1,27.74,0.004154,7.00034
906450,8.01,6.1,27.74,0.004146,7.004487
906989,7.98,6.08,27.63,0.004137,7.008624
907531,7.93,6.08,27.63,0.00416,7.012784
908069,7.93,6.1,27.74,0.004146,7.01693
908612,7.91,6.1,27.74,0.004185,7.021115
909151,7.93,6.08,27.63,0.004137,7.025252
909690,7.93,6.08,27.63,0.004137,7.029389
910232,7.93,6.1,27.74,0.004177,7.033566
910771,7.93,6.1,27.74,0.004154,7.03772
911309,7.93,6.08,27.63,0.004129,7.041849
911848,7.93,6.1,27.74,0.004154,7.046003
912387,7.91,6.08,27.63,0.004137,7.05014
912926,7.93,6.08,27.63,0.004137,7.054277
913465,7.93,6.08,27.63,0.004137,7.058414
914007,7.93,6.08,27.63,0.00416,7.062574
914546,7.93,6.08,27.63,0.004137,7.066711
915091,7.93,6.08,27.63,0.004183,7.070895
915630,7.93,6.08,27.63,0.004137,7.075032
916168,7.93,6.08,27.63,0.004129,7.079161
916707,7.93,6.08,27.63,0.004137,7.083298
917245,7.93,6.08,27.63,0.004129,7.087428
917785,7.98,6.08,27.63,0.004145,7.091572
918324,7.89,6.05,27.52,0.004121,7.095693
918863,7.93,6.1,27.74,0.004154,7.099846
919402,7.93,6.08,27.63,0.004137,7.103983
919942,7.93,6.08,27.63,0.004145,7.108128
920483,7.93,6.08,27.63,0.004153,7.11228
921025,7.93,6.08,27.63,0.00416,7.116441
921567,7.93,6.1,27.74,0.004177,7.120618
922105,7.91,6.1,27.74,0.004146,7.124764
922644,7.93,6.08,27.63,0.004137,7.128901
923184,7.93,6.08,27.63,0.004145,7.133046
923722,7.98,6.1,27.74,0.004146,7.137192
924262,7.93,6.1,27.74,0.004161,7.141353
924801,7.93,6.08,27.63,0.004137,7.14549
925342,7.93,6.08,27.63,0.004153,7.149642
925881,7.93,6.1,27.74,0.004154,7.153796
926420,7.93,6.08,27.63,0.004137,7.157933
926959,7.93,6.08,27.63,0.004137,7.16207
927501,7.93,6.08,27.63,0.00416,7.166231
928043,7.93,6.08,27.63,0.00416,7.170391
928581,7.91,6.08,27.63,0.004129,7.17452
929121,7.96,6.08,27.63,0.004145,7.178665
929659,7.98,6.08,27.63,0.004129,7.182795
930202,7.93,6.1,27.74,0.004185,7.186979
930741,7.96,6.08,27.63,0.004137,7.191116
931279,7.93,6.08,27.63,0.004129,7.195246
931818,7.93,6.08,27.63,0.004137,7.199383
932357,7.93,6.1,27.74,0.004154,7.203537
932896,7.93,6.08,27.63,0.004137,7.207674
933435,7.93,6.08,27.63,0.004137,7.211811
933977,7.93,6.08,27.63,0.00416,7.215971
934516,7.93,6.08,27.63,0.004137,7.220108
935056,7.89,6.08,27.63,0.004145,7.224253
935595,7.93,6.08,27.63,0.004137,7.22839
936133,7.93,6.08,27.63,0.004129,7.232519
936672,7.91,6.1,27.74,0.004154,7.236673
937210,7.93,6.05,27.52,0.004113,7.240786
937749,7.93,6.1,27.74,0.004154,7.244939
938289,7.91,6.1,27.74,0.004161,7.249101
938827,7.93,6.08,27.63,0.004129,7.25323
939367,7.93,6.08,27.63,0.004145,7.257375
939906,7.91,6.08,27.63,0.004137,7.261512
940450,7.93,6.08,27.63,0.004176,7.265687
940989,7.89,6.08,27.63,0.004137,7.269825
941531,7.93,6.08,27.63,0.00416,7.273985
