Timestamp,Voltage1,Voltage2,Current,Capacity
29607193,8.13,8.15,9.27,76.21
29607729,8.13,8.15,9.27,76.21
29608265,8.15,8.15,9.24,75.98
29608801,8.13,8.18,9.27,76.21
29609336,8.13,8.15,9.24,75.98
29609876,8.13,8.15,9.27,76.21
29610412,8.15,8.15,9.27,76.22
29610947,8.15,8.15,9.24,75.99
29611482,8.15,8.15,9.27,76.22
29612018,8.15,8.18,9.24,75.99
29612554,8.15,8.18,9.27,76.22
29613089,8.15,8.18,9.24,75.99
29613625,8.13,8.15,9.24,76.00
29614161,8.13,8.18,9.24,76.00
29614700,8.15,8.18,9.24,76.00
29615239,8.13,8.15,9.24,76.00
29615774,8.13,8.15,9.27,76.23
29616310,8.15,8.15,9.24,76.00
29616845,8.15,8.18,9.27,76.23
29617381,8.13,8.15,9.27,76.23
29617916,8.15,8.15,9.27,76.24
29618452,8.15,8.18,9.27,76.24
29618988,8.13,8.15,9.27,76.24
29619524,8.13,8.15,9.27,76.24
29620060,8.15,8.18,9.24,76.01
29620598,8.13,8.18,9.24,76.01
29621137,8.13,8.18,9.24,76.02
29621672,8.15,8.18,9.24,76.02
29622208,8.13,8.15,9.27,76.25
29622744,8.15,8.15,9.27,76.25
29623282,8.15,8.15,9.27,76.25
29623818,8.15,8.15,9.24,76.02
29624354,8.15,8.18,9.27,76.25
29624890,8.13,8.15,9.24,76.02
29625428,8.15,8.18,9.27,76.25
29625965,8.15,8.18,9.27,76.26
29626500,8.13,8.15,9.27,76.26
29627035,8.15,8.18,9.27,76.26
29627572,8.15,8.15,9.27,76.26
29628107,8.13,8.15,9.27,76.26
29628643,8.15,8.15,9.27,76.26
29629178,8.15,8.15,9.27,76.26
29629715,8.13,8.15,9.24,76.04
29630251,8.13,8.18,9.27,76.27
29630790,8.15,8.15,9.27,76.27
29631325,8.15,8.15,9.24,76.04
29631860,8.13,8.15,9.24,76.04
29632399,8.15,8.18,9.27,76.27
29632934,8.15,8.18,9.24,76.05
29633470,8.15,8.15,9.27,76.28
29634007,8.13,8.18,9.24,76.05
29634542,8.13,8.15,9.24,76.05
29635078,8.15,8.15,9.24,76.05
29635617,8.13,8.15,9.27,76.28
29636153,8.15,8.18,9.24,76.05
29636687,8.15,8.18,9.27,76.28
29637224,8.13,8.18,9.24,76.06
29637758,8.15,8.15,9.27,76.29
29638294,8.13,8.15,9.24,76.06
29638831,8.15,8.15,9.27,76.29
29639366,8.15,8.15,9.27,76.29
29639900,8.15,8.18,9.24,76.06
29640435,8.13,8.15,9.27,76.29
29640977,8.13,8.18,9.27,76.29
29641512,8.13,8.15,9.27,76.30
29642048,8.13,8.15,9.27,76.30
29642584,8.13,8.15,9.27,76.30
29643119,8.13,8.15,9.27,76.30
29643655,8.13,8.15,9.27,76.30
29644191,8.13,8.15,9.27,76.30
29644727,8.15,8.15,9.24,76.08
29645262,8.13,8.15,9.27,76.31
29645799,8.15,8.18,9.24,76.08
29646338,8.15,8.15,9.27,76.31
29646873,8.13,8.15,9.27,76.31
29647409,8.15,8.15,9.24,76.08
29647943,8.13,8.15,9.24,76.08
29648480,8.13,8.15,9.27,76.31
29649015,8.15,8.15,9.27,76.32
29649551,8.15,8.15,9.27,76.32
29650089,8.13,8.15,9.24,76.09
29650626,8.15,8.18,9.27,76.32
29651165,8.15,8.15,9.24,76.09
29651700,8.15,8.15,9.27,76.32
29652236,8.15,8.18,9.27,76.32
29652771,8.15,8.18,9.24,76.10
29653307,8.13,8.18,9.24,76.10
29653842,8.13,8.15,9.24,76.10
29654378,8.15,8.15,9.27,76.33
29654914,8.15,8.15,9.27,76.33
29655450,8.15,8.15,9.24,76.10
29655986,8.15,8.18,9.24,76.10
29656525,8.13,8.15,9.27,76.33
29657060,8.15,8.18,9.24,76.11
29657595,8.15,8.15,9.27,76.34
29658134,8.15,8.18,9.27,76.34
29658673,8.13,8.15,9.27,76.34
29659208,8.13,8.15,9.24,76.11
29659744,8.13,8.15,9.24,76.11
29660280,8.15,8.15,9.24,76.12
29660816,8.15,8.15,9.24,76.12
29661356,8.15,8.15,9.27,76.35
29661891,8.13,8.18,9.24,76.12
29662427,8.13,8.15,9.24,76.12
29662962,8.15,8.18,9.24,76.12
29663497,8.15,8.18,9.27,76.35
29664033,8.15,8.15,9.27,76.35
29664569,8.15,8.15,9.27,76.36
29665104,8.15,8.15,9.27,76.36
29665640,8.15,8.18,9.24,76.13
29666177,8.13,8.15,9.27,76.36
29666715,8.15,8.18,9.27,76.36
29667251,8.13,8.18,9.27,76.36
29667789,8.13,8.15,9.27,76.36
29668325,8.13,8.18,9.27,76.37
29668860,8.13,8.18,9.24,76.14
29669396,8.13,8.15,9.24,76.14
29669932,8.13,8.15,9.24,76.14
29670468,8.15,8.18,9.27,76.37
29671004,8.15,8.18,9.27,76.37
29671539,8.13,8.15,9.27,76.37
29672079,8.13,8.15,9.27,76.37
29672613,8.15,8.18,9.27,76.38
29673149,8.15,8.15,9.27,76.38
29673684,8.15,8.18,9.27,76.38
29674220,8.13,8.15,9.24,76.15
29674756,8.13,8.18,9.24,76.15
29675292,8.15,8.15,9.27,76.38
29675828,8.15,8.18,9.27,76.38
29676369,8.13,8.15,9.27,76.39
29676908,8.13,8.15,9.27,76.39
29677444,8.15,8.15,9.24,76.16
29677979,8.13,8.15,9.27,76.39
29678515,8.15,8.15,9.27,76.39
29679050,8.13,8.18,9.27,76.39
29679587,8.15,8.15,9.24,76.17
29680122,8.13,8.15,9.24,76.17
29680658,8.13,8.15,9.24,76.17
29681193,8.15,8.18,9.27,76.40
29681730,8.13,8.18,9.24,76.17
29682269,8.15,8.15,9.27,76.40
29682804,8.15,8.15,9.27,76.40
29683340,8.15,8.18,9.27,76.40
29683874,8.13,8.15,9.27,76.41
29684411,8.15,8.15,9.27,76.41
29684946,8.15,8.18,9.27,76.41
29685485,8.15,8.15,9.27,76.41
29686021,8.15,8.15,9.27,76.41
29686557,8.13,8.15,9.24,76.18
29687096,8.15,8.15,9.24,76.18
29687631,8.15,8.15,9.27,76.41
29688167,8.15,8.18,9.27,76.42
29688702,8.15,8.15,9.24,76.19
29689238,8.15,8.15,9.24,76.19
29689774,8.13,8.15,9.27,76.42
29690309,8.13,8.15,9.27,76.42
29690845,8.15,8.15,9.27,76.42
29691381,8.15,8.15,9.24,76.20
29691917,8.13,8.18,9.27,76.43
29692456,8.15,8.15,9.27,76.43
29692992,8.15,8.15,9.27,76.43
29693527,8.13,8.15,9.27,76.43
29694062,8.13,8.15,9.24,76.20
29694599,8.13,8.15,9.24,76.20
29695134,8.15,8.18,9.24,76.21
29695670,8.15,8.18,9.27,76.44
29696205,8.13,8.15,9.27,76.44
29696742,8.15,8.18,9.27,76.44
29697277,8.13,8.18,9.24,76.21
29697816,8.15,8.18,9.24,76.21
29698352,8.15,8.15,9.27,76.44
29698887,8.15,8.18,9.24,76.21
29699423,8.13,8.18,9.24,76.22
29699958,8.15,8.15,9.27,76.45
29700494,8.15,8.15,9.27,76.45
29701029,8.13,8.15,9.24,76.22
29701566,8.13,8.15,9.24,76.22
29702102,8.13,8.15,9.27,76.45
29702638,8.15,8.15,9.27,76.45
29703180,8.15,8.18,9.27,76.45
29703714,8.13,8.15,9.27,76.46
29704250,8.15,8.15,9.24,76.23
29704786,8.15,8.15,9.27,76.46
29705322,8.13,8.18,9.24,76.23
29705858,8.15,8.15,9.27,76.46
29706393,8.13,8.15,9.27,76.46
29706929,8.15,8.18,9.24,76.24
29707465,8.13,8.15,9.27,76.47
29708004,8.15,8.18,9.24,76.24
29708539,8.13,8.15,9.27,76.47
29709075,8.15,8.15,9.27,76.47
29709611,8.15,8.18,9.27,76.47
29710146,8.15,8.18,9.27,76.47
29710682,8.13,8.15,9.27,76.47
29711217,8.15,8.15,9.27,76.48
29711754,8.15,8.15,9.27,76.48
29712292,8.15,8.15,9.24,76.25
29712834,8.15,8.15,9.27,76.48
29713370,8.15,8.18,9.27,76.48
29713905,8.15,8.15,9.27,76.48
29714441,8.15,8.15,9.24,76.25
29714976,8.15,8.15,9.27,76.49
29715512,8.13,8.15,9.27,76.49
29716047,8.15,8.15,9.27,76.49
29716583,8.13,8.15,9.27,76.49
29717120,8.13,8.15,9.27,76.49
29717655,8.15,8.18,9.27,76.49
29718195,8.15,8.15,9.24,76.26
29718729,8.15,8.18,9.27,76.49
29719265,8.15,8.18,9.24,76.27
29719800,8.13,8.18,9.27,76.50
29720336,8.13,8.15,9.24,76.27
29720875,8.15,8.18,9.27,76.50
29721411,8.13,8.18,9.24,76.27
29721947,8.15,8.15,9.27,76.50
29722482,8.15,8.18,9.24,76.28
29723019,8.13,8.15,9.24,76.28
29723557,8.15,8.15,9.27,76.51
29724093,8.13,8.15,9.27,76.51
29724628,8.13,8.18,9.27,76.51
29725164,8.15,8.18,9.27,76.51
29725700,8.13,8.15,9.24,76.28
29726235,8.15,8.18,9.24,76.28
29726771,8.15,8.15,9.24,76.29
29727307,8.15,8.18,9.24,76.29
29727843,8.15,8.15,9.24,76.29
29728378,8.15,8.15,9.27,76.52
29728918,8.15,8.18,9.27,76.52
29729454,8.15,8.18,9.24,76.29
29729991,8.15,8.15,9.27,76.52
29730527,8.13,8.18,9.27,76.53
29731065,8.15,8.15,9.27,76.53
29731602,8.13,8.15,9.27,76.53
29732137,8.13,8.18,9.27,76.53
29732673,8.15,8.15,9.27,76.53
29733210,8.13,8.15,9.27,76.53
29733748,8.15,8.15,9.24,76.30
29734284,8.13,8.15,9.27,76.53
29734819,8.15,8.15,9.27,76.54
29735355,8.15,8.15,9.27,76.54
29735890,8.13,8.15,9.27,76.54
29736426,8.15,8.15,9.24,76.31
29736962,8.15,8.15,9.27,76.54
29737497,8.15,8.15,9.24,76.31
29738034,8.15,8.15,9.27,76.54
29738575,8.15,8.15,9.27,76.55
29739111,8.15,8.15,9.24,76.32
29739646,8.15,8.15,9.24,76.32
29740182,8.13,8.15,9.27,76.55
29740718,8.13,8.15,9.24,76.32
29741253,8.15,8.15,9.27,76.55
29741789,8.15,8.18,9.24,76.32
29742324,8.15,8.18,9.24,76.33
29742861,8.15,8.18,9.27,76.56
29743396,8.15,8.15,9.27,76.56
29743935,8.13,8.15,9.24,76.33
29744471,8.15,8.18,9.24,76.33
29745006,8.15,8.15,9.27,76.56
29745542,8.15,8.18,9.27,76.56
29746077,8.15,8.15,9.24,76.34
29746613,8.15,8.15,9.24,76.34
29747148,8.15,8.15,9.27,76.57
29747688,8.15,8.15,9.27,76.57
29748224,8.15,8.15,9.24,76.34
29748759,8.15,8.18,9.27,76.57
29749301,8.15,8.15,9.24,76.34
29749836,8.15,8.15,9.27,76.57
29750372,8.15,8.15,9.24,76.35
29750907,8.13,8.15,9.27,76.58
29751443,8.15,8.18,9.24,76.35
29751980,8.15,8.15,9.27,76.58
29752515,8.15,8.15,9.24,76.35
29753051,8.13,8.15,9.27,76.58
29753587,8.15,8.15,9.27,76.58
29754126,8.15,8.15,9.27,76.59
29754661,8.15,8.15,9.24,76.36
29755197,8.15,8.15,9.27,76.59
29755732,8.13,8.15,9.24,76.36
29756271,8.13,8.15,9.24,76.36
29756807,8.13,8.15,9.27,76.59
29757342,8.13,8.15,9.27,76.59
29757878,8.15,8.18,9.27,76.60
29758414,8.13,8.15,9.27,76.60
29758950,8.15,8.15,9.24,76.37
29759489,8.13,8.18,9.27,76.60
29760024,8.15,8.18,9.24,76.37
29760560,8.15,8.15,9.27,76.60
29761095,8.13,8.15,9.27,76.60
29761631,8.15,8.15,9.27,76.61
29762167,8.15,8.18,9.24,76.38
29762703,8.15,8.18,9.27,76.61
29763238,8.15,8.18,9.27,76.61
29763774,8.15,8.15,9.24,76.38
29764311,8.15,8.15,9.24,76.38
29764849,8.13,8.15,9.27,76.61
29765388,8.15,8.15,9.27,76.61
29765922,8.15,8.15,9.27,76.62
29766459,8.13,8.15,9.27,76.62
29766994,8.15,8.15,9.27,76.62
29767533,8.13,8.15,9.27,76.62
29768069,8.13,8.15,9.24,76.39
29768604,8.15,8.15,9.27,76.62
29769141,8.15,8.15,9.27,76.62
29769679,8.13,8.15,9.27,76.63
29770215,8.13,8.15,9.24,76.40
29770750,8.15,8.15,9.27,76.63
29771286,8.15,8.18,9.27,76.63
29771822,8.13,8.15,9.24,76.40
29772357,8.15,8.18,9.24,76.40
29772893,8.13,8.15,9.27,76.63
29773428,8.13,8.15,9.27,76.64
29773968,8.15,8.15,9.27,76.64
29774507,8.13,8.15,9.24,76.41
29775042,8.15,8.15,9.27,76.64
29775578,8.13,8.18,9.27,76.64
29776113,8.15,8.18,9.27,76.64
29776649,8.15,8.15,9.27,76.64
29777184,8.15,8.15,9.24,76.42
29777720,8.13,8.15,9.27,76.65
29778255,8.15,8.15,9.24,76.42
29778792,8.15,8.15,9.24,76.42
29779328,8.13,8.15,9.27,76.65
29779867,8.15,8.15,9.27,76.65
29780403,8.15,8.15,9.24,76.42
29780937,8.15,8.15,9.27,76.65
29781473,8.15,8.15,9.24,76.43
29782009,8.13,8.15,9.27,76.66
29782545,8.13,8.15,9.27,76.66
29783084,8.15,8.18,9.27,76.66
29783619,8.15,8.15,9.24,76.43
29784155,8.15,8.15,9.27,76.66
29784691,8.15,8.15,9.27,76.66
29785230,8.15,8.18,9.27,76.67
29785765,8.13,8.15,9.27,76.67
29786304,8.13,8.15,9.24,76.44
29786840,8.13,8.15,9.27,76.67
29787375,8.15,8.15,9.27,76.67
29787911,8.15,8.15,9.24,76.44
29788447,8.15,8.15,9.27,76.67
29788983,8.15,8.15,9.27,76.68
29789518,8.15,8.15,9.24,76.45
29790058,8.13,8.15,9.27,76.68
29790594,8.15,8.15,9.24,76.45
29791128,8.15,8.15,9.24,76.45
29791667,8.15,8.20,9.27,76.68
29792202,8.15,8.18,9.24,76.45
29792738,8.13,8.15,9.24,76.46
29793274,8.15,8.15,9.27,76.69
29793810,8.13,8.15,9.27,76.69
29794345,8.15,8.15,9.24,76.46
29794882,8.15,8.18,9.27,76.69
29795421,8.15,8.15,9.27,76.69
29795956,8.13,8.15,9.27,76.69
29796492,8.13,8.18,9.24,76.47
29797027,8.15,8.15,9.27,76.70
29797563,8.13,8.15,9.27,76.70
29798098,8.15,8.18,9.27,76.70
29798634,8.15,8.18,9.27,76.70
29799170,8.15,8.15,9.27,76.70
29799706,8.15,8.15,9.24,76.47
29800242,8.15,8.15,9.27,76.70
29800784,8.15,8.15,9.27,76.71
29801319,8.13,8.15,9.24,76.48
29801854,8.15,8.15,9.24,76.48
29802390,8.13,8.18,9.27,76.71
29802926,8.13,8.15,9.24,76.48
29803462,8.15,8.15,9.27,76.71
29803998,8.15,8.15,9.24,76.48
29804536,8.13,8.15,9.27,76.72
29805073,8.15,8.18,9.24,76.49
29805612,8.13,8.15,9.27,76.72
29806147,8.13,8.18,9.27,76.72
29806682,8.13,8.18,9.24,76.49
29807218,8.13,8.15,9.24,76.49
29807754,8.13,8.15,9.24,76.49
29808289,8.15,8.15,9.24,76.50
29808825,8.15,8.15,9.24,76.50
29809363,8.13,8.18,9.24,76.50
29809900,8.15,8.18,9.27,76.73
29810439,8.15,8.15,9.27,76.73
29810974,8.15,8.15,9.27,76.73
29811510,8.13,8.15,9.27,76.73
29812045,8.15,8.15,9.27,76.73
29812581,8.15,8.18,9.24,76.51
29813116,8.13,8.18,9.27,76.74
29813652,8.15,8.18,9.27,76.74
29814188,8.15,8.15,9.24,76.51
29814724,8.15,8.15,9.27,76.74
29815260,8.15,8.15,9.27,76.74
29815799,8.15,8.15,9.24,76.51
29816335,8.15,8.18,9.27,76.75
29816870,8.15,8.18,9.24,76.52
29817406,8.13,8.15,9.27,76.75
29817942,8.15,8.18,9.29,76.98
29818480,8.15,8.15,9.27,76.75
29819016,8.13,8.15,9.27,76.75
29819551,8.15,8.15,9.27,76.75
29820088,8.15,8.15,9.24,76.53
29820623,8.13,8.18,9.27,76.76
29821162,8.15,8.15,9.24,76.53
29821698,8.13,8.15,9.27,76.76
29822233,8.15,8.15,9.27,76.76
29822772,8.15,8.15,9.27,76.76
29823307,8.15,8.18,9.27,76.76
29823843,8.15,8.15,9.27,76.77
29824379,8.15,8.15,9.27,76.77
29824915,8.13,8.18,9.24,76.54
29825451,8.15,8.15,9.24,76.54
29825990,8.13,8.18,9.27,76.77
29826526,8.13,8.15,9.27,76.77
29827063,8.15,8.15,9.24,76.54
29827600,8.13,8.15,9.27,76.77
29828135,8.15,8.18,9.27,76.78
29828671,8.13,8.15,9.27,76.78
29829207,8.13,8.18,9.27,76.78
29829742,8.15,8.15,9.27,76.78
29830279,8.13,8.15,9.27,76.78
29830814,8.13,8.15,9.24,76.55
29831353,8.13,8.18,9.24,76.55
29831888,8.15,8.18,9.27,76.79
29832424,8.15,8.15,9.27,76.79
29832960,8.15,8.15,9.27,76.79
29833495,8.13,8.15,9.27,76.79
29834032,8.13,8.15,9.27,76.79
29834567,8.15,8.15,9.24,76.56
29835103,8.15,8.15,9.24,76.56
29835639,8.13,8.15,9.27,76.80
29836181,8.15,8.15,9.24,76.57
29836717,8.13,8.15,9.24,76.57
29837252,8.15,8.15,9.24,76.57
29837788,8.15,8.15,9.27,76.80
29838323,8.15,8.15,9.27,76.80
29838859,8.15,8.15,9.27,76.80
29839394,8.13,8.15,9.24,76.58
29839930,8.13,8.15,9.24,76.58
29840465,8.15,8.18,9.27,76.81
29841005,8.13,8.15,9.24,76.58
29841544,8.15,8.15,9.27,76.81
29842079,8.15,8.15,9.27,76.81
29842615,8.15,8.18,9.24,76.58
29843150,8.13,8.15,9.27,76.81
29843686,8.13,8.15,9.27,76.82
29844221,8.15,8.15,9.24,76.59
29844760,8.13,8.15,9.27,76.82
29845296,8.15,8.15,9.24,76.59
29845832,8.15,8.15,9.27,76.82
29846372,8.15,8.15,9.27,76.82
29846906,8.13,8.15,9.27,76.82
29847442,8.15,8.15,9.27,76.83
29847977,8.13,8.18,9.27,76.83
29848513,8.15,8.15,9.27,76.83
29849049,8.13,8.15,9.27,76.83
29849585,8.15,8.15,9.27,76.83
29850121,8.15,8.18,9.27,76.83
29850656,8.15,8.15,9.27,76.83
29851193,8.15,8.15,9.27,76.84
29851731,8.15,8.15,9.24,76.61
29852267,8.13,8.18,9.24,76.61
29852803,8.15,8.15,9.27,76.84
29853338,8.15,8.15,9.27,76.84
29853877,8.13,8.15,9.24,76.61
29854412,8.15,8.15,9.27,76.84
29854948,8.15,8.15,9.27,76.85
29855483,8.15,8.15,9.24,76.62
29856020,8.15,8.15,9.27,76.85
29856556,8.15,8.15,9.24,76.62
29857094,8.15,8.15,9.27,76.85
29857630,8.15,8.15,9.24,76.62
29858165,8.13,8.18,9.27,76.85
29858701,8.15,8.15,9.27,76.86
29859239,8.15,8.15,9.27,76.86
29859775,8.13,8.15,9.24,76.63
29860311,8.15,8.15,9.27,76.86
29860847,8.15,8.18,9.24,76.63
29861383,8.15,8.15,9.24,76.63
29861922,8.15,8.18,9.27,76.86
29862461,8.15,8.15,9.24,76.63
29862995,8.15,8.15,9.24,76.64
29863531,8.15,8.15,9.24,76.64
29864068,8.15,8.15,9.27,76.87
29864603,8.15,8.15,9.27,76.87
29865139,8.15,8.15,9.27,76.87
29865674,8.15,8.15,9.27,76.87
29866211,8.13,8.15,9.24,76.64
29866746,8.13,8.15,9.27,76.88
29867285,8.15,8.15,9.27,76.88
29867821,8.15,8.18,9.27,76.88
29868356,8.13,8.15,9.27,76.88
29868892,8.13,8.18,9.27,76.88
29869427,8.13,8.15,9.24,76.65
29869963,8.15,8.15,9.24,76.65
29870498,8.15,8.18,9.27,76.89
29871035,8.13,8.15,9.27,76.89
29871574,8.13,8.18,9.24,76.66
29872112,8.13,8.15,9.27,76.89
29872648,8.15,8.18,9.27,76.89
29873183,8.15,8.15,9.27,76.89
29873719,8.15,8.15,9.24,76.66
29874254,8.13,8.15,9.27,76.90
29874790,8.15,8.15,9.27,76.90
29875325,8.13,8.18,9.27,76.90
29875861,8.15,8.15,9.27,76.90
29876398,8.13,8.18,9.27,76.90
29876933,8.13,8.15,9.24,76.67
29877475,8.15,8.18,9.27,76.90
29878010,8.15,8.18,9.24,76.67
29878546,8.13,8.15,9.27,76.91
29879081,8.15,8.15,9.27,76.91
29879617,8.15,8.15,9.24,76.68
29880164,8.15,8.15,9.27,76.91
29880699,8.15,8.18,9.27,76.91
29881236,8.13,8.15,9.27,76.91
29881772,8.15,8.18,9.24,76.68
29882311,8.13,8.15,9.24,76.69
29882846,8.15,8.18,9.27,76.92
29883381,8.13,8.15,9.24,76.69
29883918,8.15,8.15,9.24,76.69
29884453,8.13,8.18,9.27,76.92
29884989,8.15,8.15,9.27,76.92
29885524,8.13,8.15,9.27,76.92
29886060,8.15,8.15,9.24,76.70
29886597,8.15,8.18,9.24,76.70
29887132,8.13,8.15,9.27,76.93
29887672,8.13,8.15,9.27,76.93
29888206,8.13,8.15,9.24,76.70
29888743,8.13,8.15,9.27,76.93
29889281,8.15,8.18,9.27,76.93
29889816,8.15,8.15,9.27,76.94
29890353,8.15,8.15,9.27,76.94
29890888,8.15,8.18,9.24,76.71
29891424,8.15,8.15,9.24,76.71
29891960,8.13,8.15,9.27,76.94
29892499,8.15,8.15,9.27,76.94
29893035,8.13,8.18,9.27,76.94
29893570,8.13,8.15,9.27,76.94
29894106,8.15,8.15,9.27,76.95
29894641,8.15,8.15,9.24,76.72
29895177,8.15,8.15,9.24,76.72
29895715,8.15,8.15,9.27,76.95
29896251,8.13,8.18,9.27,76.95
29896787,8.15,8.15,9.24,76.72
29897323,8.15,8.15,9.24,76.72
29897865,8.15,8.18,9.24,76.73
29898400,8.15,8.18,9.27,76.96
29898936,8.13,8.15,9.27,76.96
29899471,8.13,8.15,9.27,76.96
29900008,8.15,8.15,9.27,76.96
29900544,8.13,8.15,9.27,76.96
29901079,8.13,8.15,9.27,76.96
29901615,8.15,8.15,9.24,76.74
29902151,8.15,8.15,9.27,76.97
29902690,8.13,8.15,9.27,76.97
29903225,8.13,8.15,9.27,76.97
29903761,8.15,8.18,9.27,76.97
29904296,8.13,8.15,9.24,76.74
29904832,8.13,8.15,9.24,76.74
29905368,8.15,8.18,9.27,76.98
29905903,8.15,8.15,9.24,76.75
29906440,8.13,8.18,9.24,76.75
29906978,8.15,8.15,9.24,76.75
29907515,8.15,8.15,9.24,76.75
29908054,8.13,8.18,9.27,76.98
29908589,8.15,8.15,9.27,76.98
29909125,8.15,8.18,9.24,76.75
29909660,8.15,8.15,9.24,76.76
29910196,8.13,8.18,9.27,76.99
29910731,8.13,8.15,9.27,76.99
29911267,8.15,8.18,9.24,76.76
29911803,8.13,8.15,9.27,76.99
29912339,8.15,8.18,9.24,76.76
29912876,8.15,8.15,9.27,76.99
29913414,8.13,8.15,9.27,77.00
29913950,8.15,8.15,9.24,76.77
29914482,8.13,8.15,9.24,76.77
29915018,8.13,8.18,9.27,77.00
29915556,8.15,8.15,9.27,77.00
29916092,8.13,8.15,9.27,77.00
29916628,8.15,8.18,9.27,77.00
29917164,8.15,8.15,9.27,77.01
29917700,8.15,8.18,9.27,77.01
29918239,8.13,8.15,9.24,76.78
29918775,8.15,8.15,9.24,76.78
29919310,8.15,8.15,9.24,76.78
29919846,8.15,8.15,9.27,77.01
29920381,8.15,8.15,9.27,77.01
29920917,8.15,8.15,9.27,77.02
29921453,8.15,8.15,9.27,77.02
29921988,8.15,8.18,9.27,77.02
29922525,8.13,8.15,9.27,77.02
29923060,8.13,8.18,9.24,76.79
29923600,8.15,8.15,9.27,77.02
29924134,8.15,8.15,9.27,77.02
29924673,8.15,8.15,9.24,76.79
29925209,8.13,8.15,9.27,77.03
29925744,8.15,8.15,9.24,76.80
29926280,8.15,8.18,9.24,76.80
29926816,8.15,8.15,9.27,77.03
29927352,8.13,8.18,9.27,77.03
29927887,8.15,8.18,9.24,76.80
29928424,8.15,8.15,9.24,76.80
29928963,8.15,8.15,9.27,77.04
29929498,8.15,8.15,9.27,77.04
29930034,8.15,8.15,9.24,76.81
29930569,8.15,8.15,9.27,77.04
29931105,8.13,8.18,9.27,77.04
29931640,8.15,8.15,9.27,77.04
29932176,8.15,8.18,9.24,76.81
29932716,8.15,8.15,9.27,77.05
29933254,8.13,8.18,9.24,76.82
29933793,8.13,8.18,9.27,77.05
29934328,8.13,8.15,9.24,76.82
29934864,8.15,8.18,9.24,76.82
29935399,8.15,8.15,9.27,77.05
29935935,8.13,8.15,9.27,77.05
29936471,8.13,8.15,9.24,76.82
29937006,8.13,8.15,9.24,76.83
29937543,8.13,8.15,9.24,76.83
29938078,8.15,8.15,9.27,77.06
29938614,8.15,8.18,9.27,77.06
29939153,8.13,8.15,9.27,77.06
29939689,8.15,8.15,9.24,76.83
29940224,8.13,8.18,9.24,76.83
29940759,8.15,8.15,9.24,76.84
29941295,8.15,8.15,9.27,77.07
29941830,8.13,8.18,9.27,77.07
29942370,8.13,8.15,9.27,77.07
29942905,8.15,8.15,9.27,77.07
29943441,8.15,8.15,9.24,76.84
29943980,8.13,8.15,9.27,77.07
29944514,8.15,8.15,9.24,76.85
29945050,8.15,8.18,9.27,77.08
29945585,8.13,8.18,9.27,77.08
29946121,8.15,8.15,9.27,77.08
29946656,8.15,8.15,9.27,77.08
29947193,8.13,8.15,9.24,76.85
29947728,8.15,8.15,9.27,77.08
29948264,8.15,8.15,9.27,77.09
29948801,8.13,8.15,9.24,76.86
29949338,8.13,8.15,9.24,76.86
29949873,8.13,8.15,9.24,76.86
29950408,8.13,8.18,9.24,76.86
29950958,8.15,8.15,9.27,77.09
29951494,8.15,8.15,9.27,77.09
29952029,8.15,8.18,9.24,76.86
29952565,8.15,8.15,9.27,77.10
29953101,8.13,8.15,9.24,76.87
29953637,8.15,8.15,9.27,77.10
29954176,8.15,8.15,9.24,76.87
29954712,8.15,8.15,9.24,76.87
29955247,8.13,8.18,9.27,77.10
29955782,8.15,8.15,9.24,76.87
29956319,8.13,8.15,9.27,77.11
29956854,8.15,8.15,9.24,76.88
29957390,8.13,8.18,9.24,76.88
29957926,8.15,8.15,9.27,77.11
29958462,8.13,8.18,9.27,77.11
29958998,8.15,8.18,9.27,77.11
29959537,8.15,8.15,9.27,77.11
29960075,8.15,8.15,9.27,77.12
29960610,8.13,8.15,9.24,76.89
29961147,8.15,8.18,9.24,76.89
29961682,8.13,8.15,9.27,77.12
29962218,8.15,8.15,9.27,77.12
29962754,8.15,8.15,9.24,76.89
29963290,8.13,8.15,9.24,76.89
29963826,8.15,8.15,9.27,77.13
29964365,8.13,8.15,9.27,77.13
29964901,8.15,8.18,9.27,77.13
29965435,8.15,8.18,9.27,77.13
29965972,8.15,8.15,9.24,76.90
29966508,8.13,8.15,9.27,77.13
29967043,8.15,8.18,9.24,76.90
29967579,8.15,8.18,9.27,77.14
29968114,8.15,8.15,9.24,76.91
29968651,8.13,8.15,9.27,77.14
29969187,8.13,8.15,9.27,77.14
29969726,8.13,8.15,9.24,76.91
29970260,8.15,8.15,9.27,77.14
29970797,8.15,8.18,9.27,77.14
29971332,8.13,8.15,9.27,77.14
29971867,8.15,8.15,9.27,77.15
29972404,8.13,8.18,9.27,77.15
29972939,8.15,8.15,9.27,77.15
29973475,8.15,8.18,9.27,77.15
29974011,8.13,8.15,9.24,76.92
29974547,8.13,8.18,9.27,77.15
29975087,8.13,8.18,9.24,76.92
29975622,8.13,8.15,9.24,76.92
29976157,8.15,8.15,9.24,76.93
29976692,8.15,8.18,9.27,77.16
29977229,8.15,8.15,9.24,76.93
29977767,8.15,8.18,9.27,77.16
29978303,8.15,8.18,9.27,77.16
29978839,8.13,8.15,9.27,77.16
29979375,8.13,8.15,9.27,77.17
29979914,8.15,8.15,9.24,76.94
29980449,8.15,8.15,9.27,77.17
29980985,8.15,8.15,9.24,76.94
