307903,1.88
308419,1.86
308935,1.86
309451,1.88
309967,1.88
310483,1.88
311000,1.88
311516,1.86
312032,1.86
312548,1.88
313064,1.88
313580,1.88
314096,1.88
314612,1.86
315128,1.86
315645,1.88
316161,1.88
316677,1.88
317193,1.86
317709,1.88
318225,1.88
318742,1.86
319258,1.86
319774,1.86
320289,1.88
320805,1.86
321321,1.88
321839,1.88
322355,1.86
322871,1.88
323387,1.86
323902,1.86
324418,1.88
324935,1.88
325453,1.86
325969,1.86
326486,1.86
327002,1.88
327518,1.86
328035,1.88
328551,1.86
329067,1.88
329583,1.88
330099,1.88
330615,1.88
331131,1.88
331648,1.88
332164,1.86
332680,1.88
333196,1.88
333712,1.88
334229,1.88
334745,1.88
335261,1.88
335777,1.88
336293,1.88
336809,1.88
337326,1.86
337842,1.88
338358,1.88
338874,1.88
339390,1.88
339906,1.86
340423,1.88
340939,1.88
341455,1.88
341971,1.88
342488,1.88
343004,1.86
343520,1.86
344036,1.88
344552,1.88
345068,1.88
345587,1.86
346103,1.86
346619,1.86
347136,1.88
347652,1.86
348168,1.86
348684,1.86
349201,1.86
349717,1.86
350233,1.86
350749,1.88
351265,1.88
351781,1.86
352297,1.88
352814,1.88
353330,1.88
353846,1.88
354362,1.88
354878,1.88
355394,1.88
355910,1.86
356426,1.86
356942,1.88
357458,1.86
357975,1.86
358491,1.86
359007,1.86
359523,1.88
360039,1.86
360555,1.88
361071,1.88
361588,1.86
362104,1.88
362620,1.88
363137,1.88
363653,1.86
364169,1.86
364685,1.88
365201,1.86
365717,1.88
366236,1.86
366752,1.88
367268,1.88
367784,1.88
368301,1.86
368817,1.88
369333,1.88
369849,1.86
370365,1.88
370881,1.88
371397,1.88
371913,1.86
372429,1.88
372945,1.88
373462,1.88
373979,1.88
374495,1.88
375011,1.86
375527,1.88
376043,1.86
376559,1.88
377075,1.86
377591,1.88
378107,1.88
378624,1.86
379140,1.86
379656,1.88
380172,1.88
380688,1.88
381204,1.88
381720,1.88
382236,1.86
382752,1.88
383269,1.88
383785,1.86
384302,1.86
384818,1.88
385334,1.88
385850,1.88
386368,1.88
386884,1.86
387400,1.88
387916,1.88
388432,1.86
388950,1.88
389466,1.88
389982,1.88
390498,1.86
391014,1.86
391530,1.88
392046,1.88
392562,1.88
393078,1.88
393594,1.86
394110,1.88
394627,1.88
395143,1.88
395659,1.88
396175,1.86
396691,1.88
397207,1.88
397723,1.88
398240,1.86
398756,1.88
399272,1.88
399789,1.86
400305,1.86
400821,1.88
401337,1.88
401853,1.88
402369,1.86
402885,1.88
403401,1.88
403917,1.88
404433,1.88
404950,1.88
405466,1.88
405982,1.86
406501,1.86
407017,1.86
407533,1.86
408049,1.88
408565,1.88
409081,1.86
409597,1.88
410114,1.88
410630,1.88
411146,1.88
411662,1.88
412178,1.88
412694,1.88
413210,1.86
413727,1.88
414243,1.86
414759,1.88
415276,1.88
415792,1.88
416308,1.86
416824,1.88
417340,1.86
417856,1.88
418372,1.86
418888,1.88
419404,1.86
419920,1.88
420436,1.88
420953,1.86
421469,1.88
421985,1.88
422501,1.88
423018,1.88
423534,1.88
424050,1.88
424566,1.86
425082,1.88
425598,1.86
426115,1.88
426631,1.88
427150,1.88
427666,1.88
428182,1.86
428698,1.88
429214,1.86
429730,1.86
430246,1.88
430763,1.88
431279,1.88
431795,1.88
432311,1.86
432827,1.88
433343,1.86
433859,1.88
434375,1.88
434891,1.88
435407,1.88
435923,1.88
436440,1.88
436956,1.88
437472,1.88
437989,1.88
438505,1.88
439021,1.88
439537,1.88
440053,1.88
440569,1.88
441085,1.86
441602,1.86
442118,1.88
442634,1.88
443150,1.88
443666,1.86
444182,1.88
444698,1.88
445214,1.88
445730,1.86
446246,1.86
446763,1.86
447282,1.86
447798,1.86
448314,1.88
448830,1.88
449346,1.88
449862,1.86
450379,1.88
450895,1.88
451411,1.88
451928,1.88
452444,1.88
452960,1.86
453476,1.86
453992,1.86
454508,1.88
455024,1.86
455540,1.88
456056,1.88
456572,1.88
457089,1.86
457605,1.88
458121,1.88
458637,1.86
459153,1.88
459670,1.86
460186,1.88
460702,1.88
461218,1.88
461734,1.86
462251,1.88
462767,1.86
463283,1.88
463799,1.88
464315,1.86
464831,1.86
465347,1.88
465863,1.86
466379,1.88
466895,1.88
467411,1.86
467926,1.88
468442,1.88
468959,1.88
469475,1.88
469991,1.86
470507,1.88
471023,1.88
471539,1.88
472055,1.88
472571,1.86
473088,1.88
473604,1.86
474120,1.88
474636,1.88
475152,1.86
475668,1.88
476184,1.88
476700,1.88
477216,1.86
477732,1.86
478249,1.88
478766,1.86
479282,1.86
479798,1.86
480314,1.88
480830,1.88
481346,1.86
481862,1.86
482378,1.86
482894,1.88
483410,1.88
483927,1.88
484443,1.88
484959,1.88
485475,1.86
485991,1.86
486507,1.88
487023,1.88
487540,1.88
488058,1.88
488574,1.86
489091,1.86
489607,1.88
490124,1.86
490640,1.88
491156,1.88
491672,1.88
492188,1.86
492704,1.86
493220,1.86
493736,1.86
494253,1.88
494769,1.86
495285,1.88
495801,1.88
496317,1.88
496833,1.86
497349,1.88
497865,1.86
498381,1.88
498897,1.86
499415,1.86
499931,1.88
500447,1.86
500963,1.88
501479,1.86
501995,1.86
502511,1.88
503027,1.86
503543,1.86
504059,1.88
504576,1.88
505092,1.88
505608,1.88
506124,1.88
506640,1.88
507156,1.88
507672,1.86
508191,1.88
508707,1.88
509223,1.88
509740,1.88
510256,1.88
510772,1.88
511288,1.86
511805,1.86
512321,1.88
512837,1.86
513353,1.88
513869,1.88
514385,1.88
514902,1.88
515418,1.88
515934,1.86
516450,1.86
516966,1.86
517482,1.88
517998,1.88
518514,1.88
519030,1.88
519546,1.88
520062,1.88
520579,1.88
521096,1.88
521612,1.88
522128,1.86
522644,1.86
523160,1.88
523676,1.88
524192,1.88
524708,1.88
525224,1.88
525741,1.86
526257,1.88
526773,1.86
527289,1.88
527805,1.88
528321,1.88
528840,1.88
529356,1.86
529872,1.88
530388,1.88
530905,1.88
531421,1.88
531937,1.86
532453,1.88
532970,1.86
533486,1.86
534002,1.88
534518,1.88
535034,1.86
535550,1.88
536067,1.88
536583,1.86
537099,1.88
537615,1.86
538131,1.88
538647,1.88
539163,1.88
539679,1.88
540195,1.88
540711,1.88
541228,1.88
541744,1.86
542261,1.88
542777,1.88
543293,1.88
543809,1.86
544325,1.88
544841,1.88
545357,1.86
545873,1.88
546390,1.88
546906,1.88
547422,1.86
547938,1.88
548454,1.86
548973,1.88
549489,1.86
550005,1.88
550521,1.86
551037,1.88
551554,1.86
552070,1.88
552586,1.86
553102,1.88
553618,1.86
554134,1.86
554651,1.88
555167,1.86
555683,1.88
556199,1.88
556716,1.86
557232,1.88
557748,1.88
558264,1.88
558780,1.88
559296,1.88
559812,1.86
560328,1.88
560844,1.88
561360,1.88
561876,1.88
562393,1.88
562909,1.86
563425,1.86
563942,1.86
564458,1.86
564974,1.88
565490,1.88
566006,1.88
566522,1.88
567038,1.88
567555,1.88
568071,1.86
568587,1.86
569106,1.88
569622,1.88
570138,1.88
570654,1.88
571170,1.88
571686,1.88
572203,1.88
572719,1.88
573235,1.88
573751,1.88
574267,1.86
574783,1.88
575299,1.86
575816,1.88
576332,1.88
576848,1.88
577364,1.88
577881,1.88
578397,1.88
578913,1.86
579429,1.88
579945,1.88
580461,1.88
580977,1.86
581493,1.88
582009,1.86
582525,1.86
583042,1.88
583558,1.88
584074,1.88
584590,1.88
585107,1.88
585623,1.86
586139,1.88
586655,1.88
587171,1.86
587687,1.86
588204,1.88
588720,1.88
589236,1.88
589755,1.88
590271,1.88
590787,1.88
591303,1.88
591819,1.86
592335,1.88
592851,1.86
593368,1.88
593884,1.86
594400,1.88
594916,1.88
595432,1.88
595948,1.88
596464,1.88
596980,1.88
597497,1.88
598013,1.88
598530,1.86
599046,1.86
599562,1.88
600078,1.88
600594,1.86
601110,1.88
601626,1.86
602142,1.88
602658,1.86
603174,1.88
603691,1.88
604207,1.86
604723,1.88
605239,1.88
605755,1.88
606271,1.86
606788,1.88
607304,1.88
607820,1.88
608336,1.88
608852,1.90
609369,1.86
609887,1.88
610403,1.86
610919,1.86
611435,1.88
611951,1.86
612468,1.88
612984,1.88
613500,1.88
614017,1.86
614533,1.88
615049,1.86
615565,1.88
616081,1.88
616597,1.86
617113,1.88
617629,1.88
618145,1.86
618661,1.88
619177,1.86
619694,1.88
620210,1.88
620726,1.86
621242,1.86
621759,1.86
622275,1.86
622791,1.88
623307,1.88
623823,1.88
624339,1.88
624856,1.88
625372,1.86
625888,1.88
626404,1.88
626920,1.88
627436,1.88
627952,1.86
628468,1.88
628984,1.88
629500,1.88
630017,1.88
630536,1.86
631052,1.88
631568,1.88
632084,1.88
632600,1.88
633116,1.88
633632,1.88
634149,1.88
634665,1.86
635182,1.88
635698,1.88
636214,1.88
636730,1.86
637246,1.88
637762,1.88
638278,1.88
638794,1.88
639310,1.86
639826,1.88
640343,1.88
640859,1.86
641375,1.88
641891,1.88
642407,1.86
642923,1.88
643440,1.86
643956,1.88
644472,1.86
644988,1.88
645505,1.86
646021,1.88
646537,1.88
647053,1.88
647569,1.88
648085,1.88
648601,1.88
649117,1.86
649633,1.88
650149,1.86
650669,1.88
651185,1.88
651701,1.88
652217,1.86
652733,1.86
653249,1.86
653765,1.88
654281,1.86
654797,1.86
655314,1.86
655831,1.86
656347,1.88
656863,1.88
657379,1.88
657895,1.88
658411,1.86
658927,1.86
659443,1.86
659959,1.86
660475,1.86
660992,1.86
661508,1.86
662024,1.88
662540,1.88
663056,1.88
663572,1.86
664088,1.88
664605,1.88
665121,1.88
665637,1.86
666153,1.88
666670,1.86
667186,1.86
667702,1.88
668218,1.86
668734,1.88
669250,1.88
669766,1.86
670282,1.88
670801,1.88
671318,1.88
671834,1.88
672350,1.86
672866,1.88
673382,1.86
673898,1.88
674414,1.88
674930,1.88
675446,1.88
675962,1.88
676478,1.88
676996,1.88
677512,1.88
678028,1.86
678544,1.86
679060,1.88
679576,1.88
680092,1.86
680608,1.86
681124,1.88
681640,1.88
682157,1.88
682673,1.86
683190,1.88
683706,1.86
684222,1.88
684738,1.86
685254,1.86
685770,1.88
686286,1.86
686802,1.88
687319,1.88
687835,1.88
688351,1.88
688867,1.88
689384,1.86
689900,1.88
690416,1.86
690932,1.88
691450,1.88
691968,1.88
692484,1.88
693000,1.88
693516,1.88
694032,1.88
694548,1.88
695064,1.88
695580,1.88
696096,1.88
696612,1.86
697128,1.88
697645,1.86
698161,1.88
698677,1.88
699193,1.88
699709,1.88
700225,1.88
700741,1.86
701258,1.88
701774,1.86
702290,1.86
702807,1.88
703323,1.86
703839,1.88
704355,1.86
704871,1.88
705387,1.86
705903,1.88
706419,1.88
706935,1.86
707451,1.86
707968,1.86
708484,1.88
709000,1.86
709516,1.88
710032,1.86
710549,1.88
711065,1.88
711583,1.88
712099,1.88
712615,1.86
713132,1.88
713649,1.88
714165,1.86
714681,1.88
715197,1.86
715713,1.88
716229,1.88
716745,1.88
717261,1.88
717777,1.86
718294,1.88
718810,1.86
719326,1.86
719842,1.86
720358,1.86
720874,1.88
721390,1.88
721906,1.88
722422,1.88
722939,1.88
723456,1.88
723972,1.88
724488,1.88
725004,1.86
725520,1.86
726036,1.86
726552,1.86
727068,1.86
727584,1.86
728100,1.88
728616,1.86
729133,1.88
729649,1.86
730165,1.86
730681,1.88
731197,1.88
731713,1.88
732228,1.88
732744,1.88
733260,1.86
733776,1.88
734292,1.86
734809,1.88
735325,1.88
735841,1.88
736357,1.88
736873,1.88
737389,1.86
737905,1.88
738421,1.88
738937,1.86
739453,1.88
739970,1.88
740486,1.86
741002,1.86
741519,1.86
742035,1.86
742551,1.88
743067,1.88
743583,1.86
744099,1.88
744615,1.86
745132,1.88
745648,1.86
746164,1.88
746680,1.88
747196,1.86
747712,1.86
748228,1.88
748744,1.88
749260,1.88
749776,1.88
750292,1.86
750810,1.88
751326,1.88
751842,1.88
752360,1.88
752876,1.88
753393,1.88
753909,1.88
754425,1.88
754941,1.88
755458,1.88
755974,1.88
756490,1.86
757006,1.88
757523,1.86
758039,1.86
758555,1.88
759071,1.88
759587,1.86
760103,1.86
760620,1.86
761136,1.88
761652,1.86
762169,1.88
762685,1.88
763201,1.88
763717,1.88
764233,1.86
764749,1.86
765265,1.88
765782,1.88
766298,1.88
766814,1.88
767330,1.88
767846,1.86
768362,1.86
768879,1.86
769395,1.88
769911,1.88
770427,1.86
770944,1.88
771460,1.88
771976,1.86
772495,1.86
773011,1.88
773527,1.86
774043,1.88
774559,1.88
775075,1.88
775591,1.86
776108,1.86
776624,1.88
777140,1.88
777656,1.88
778172,1.86
778688,1.88
779204,1.86
779720,1.88
780236,1.86
780752,1.86
781270,1.86
781786,1.86
782302,1.86
782818,1.88
783334,1.86
783850,1.86
784366,1.88
784882,1.86
785398,1.88
785914,1.86
786430,1.88
786947,1.86
787463,1.86
787979,1.88
788495,1.88
789011,1.86
789527,1.86
790043,1.88
790559,1.86
791075,1.86
791591,1.88
792108,1.88
792625,1.88
793143,1.88
793659,1.88
794175,1.86
794691,1.88
795207,1.88
795723,1.86
796240,1.86
796756,1.88
797273,1.86
797789,1.88
798305,1.88
798821,1.86
799337,1.86
799853,1.86
800369,1.88
800885,1.88
801401,1.88
801917,1.86
802434,1.86
802950,1.86
803466,1.88
803982,1.88
804498,1.88
805014,1.88
805531,1.88
806047,1.86
806563,1.88
807079,1.88
807596,1.88
808112,1.86
808628,1.86
809144,1.86
809660,1.86
810176,1.88
810692,1.88
811208,1.86
811724,1.88
812240,1.86
812756,1.88
813276,1.88
813792,1.88
814308,1.88
814824,1.88
815340,1.86
815856,1.88
816372,1.88
816888,1.88
817404,1.86
817922,1.86
818438,1.86
818954,1.88
819470,1.86
819986,1.88
820502,1.88
821018,1.88
821534,1.86
822050,1.86
822566,1.88
823083,1.86
823599,1.88
824115,1.86
824631,1.88
825147,1.88
825663,1.88
826179,1.88
826695,1.86
827212,1.88
827728,1.86
828244,1.86
828761,1.88
829277,1.88
829793,1.86
830309,1.86
830825,1.86
831341,1.86
831857,1.88
832373,1.86
832889,1.88
833409,1.86
833925,1.88
834441,1.88
834957,1.88
835473,1.88
835989,1.86
836505,1.88
837021,1.86
837537,1.86
838053,1.88
838569,1.86
839087,1.88
839603,1.88
840119,1.88
840635,1.88
841151,1.88
841667,1.88
842183,1.88
842699,1.88
843215,1.86
843731,1.86
844248,1.88
844764,1.88
845280,1.86
845796,1.86
846312,1.88
846828,1.88
847344,1.90
847860,1.88
848377,1.88
848893,1.88
849410,1.88
849926,1.86
850442,1.88
850958,1.88
851474,1.88
851990,1.86
852506,1.88
853022,1.88
853538,1.88
854057,1.86
854574,1.88
855090,1.88
855606,1.86
856122,1.86
856638,1.88
857154,1.88
857670,1.88
858186,1.86
858702,1.86
859218,1.86
859735,1.86
860251,1.88
860768,1.88
861284,1.86
861800,1.88
862316,1.86
862832,1.88
863348,1.88
863864,1.88
864380,1.86
864897,1.88
865413,1.88
865929,1.86
866445,1.88
866961,1.88
867477,1.86
867993,1.88
868509,1.88
869025,1.88
869541,1.88
870059,1.86
870575,1.88
871091,1.86
871607,1.86
872123,1.88
872639,1.86
873155,1.86
873671,1.88
874190,1.86
874706,1.88
875223,1.88
875739,1.88
876255,1.86
876771,1.88
877287,1.88
877803,1.88
878319,1.88
878835,1.88
879351,1.88
879867,1.88
880384,1.86
880900,1.88
881416,1.88
881933,1.86
882449,1.88
882965,1.86
883481,1.88
883997,1.88
884513,1.86
885029,1.88
885545,1.86
886062,1.86
886578,1.88
887094,1.86
887610,1.88
888127,1.88
888643,1.86
889159,1.88
889675,1.88
890191,1.86
890707,1.86
891224,1.86
891740,1.86
892256,1.86
892772,1.88
893288,1.86
893804,1.86
894320,1.86
894839,1.88
895355,1.86
895872,1.88
896388,1.88
896904,1.86
897420,1.88
897936,1.86
898452,1.88
898968,1.88
899484,1.88
900000,1.88
900517,1.86
901033,1.88
901550,1.86
902066,1.88
902582,1.88
903098,1.86
903614,1.86
904130,1.86
904646,1.86
905162,1.86
905678,1.88
906194,1.86
906711,1.88
907227,1.88
907743,1.88
908259,1.88
908775,1.88
909291,1.88
909808,1.88
910324,1.88
910840,1.88
911356,1.88
911873,1.88
912389,1.86
912905,1.88
913421,1.88
913937,1.86
914453,1.88
914972,1.86
915488,1.88
916004,1.88
916520,1.88
917037,1.86
917553,1.86
918069,1.86
918585,1.88
919101,1.88
919617,1.88
920133,1.86
920649,1.88
921165,1.88
921682,1.86
922199,1.88
922715,1.88
923231,1.86
923747,1.88
924263,1.88
924779,1.88
925295,1.88
925811,1.86
926327,1.88
926843,1.88
927360,1.88
927876,1.88
928392,1.88
928908,1.88
929424,1.88
929940,1.86
930456,1.88
930973,1.88
931489,1.88
932005,1.88
932521,1.88
933038,1.88
933554,1.88
934070,1.86
934586,1.88
935105,1.88
935621,1.86
936137,1.86
936653,1.88
937169,1.86
937686,1.88
938202,1.88
938718,1.86
939234,1.86
939750,1.86
940266,1.88
940782,1.86
941298,1.88
941814,1.86
942330,1.88
942846,1.86
943364,1.86
943880,1.86
944396,1.88
944912,1.88
945428,1.88
945944,1.88
946460,1.86
946976,1.88
947492,1.86
948008,1.88
948525,1.86
949041,1.88
949557,1.88
950074,1.88
950590,1.86
951106,1.88
951622,1.86
952138,1.86
952654,1.86
953170,1.86
953687,1.86
954203,1.86
954719,1.86
955235,1.88
955754,1.86
956270,1.88
956786,1.88
957302,1.88
957818,1.88
958336,1.86
958852,1.88
959368,1.88
959884,1.88
960400,1.88
960916,1.88
961432,1.88
961948,1.88
962464,1.88
962980,1.86
963496,1.86
964013,1.86
964529,1.86
965045,1.86
965561,1.88
966077,1.88
966593,1.86
967109,1.88
967625,1.88
968141,1.88
968657,1.86
969174,1.86
969690,1.88
970206,1.88
970722,1.88
971238,1.88
971754,1.88
972270,1.86
972786,1.86
973302,1.86
973818,1.88
974334,1.88
974851,1.88
975367,1.88
975896,1.88
976415,1.86
976933,1.88
977452,1.88
977970,1.88
978488,1.88
979006,1.86
979525,1.88
980043,1.88
980561,1.86
981080,1.88
981598,1.88
982117,1.88
982635,1.88
983153,1.86
983671,1.88
984189,1.88
984709,1.88
985227,1.88
985745,1.88
986263,1.88
986782,1.88
987300,1.88
987819,1.88
988337,1.86
988855,1.88
989374,1.88
989892,1.88
990410,1.88
990928,1.88
991447,1.86
991966,1.86
992484,1.86
993002,1.86
993520,1.88
994038,1.86
994557,1.88
995076,1.86
995594,1.88
996112,1.88
996628,1.88
997146,1.86
997665,1.88
998183,1.88
998702,1.88
999220,1.86
999738,1.86
1000257,1.88
1000775,1.86
1001293,1.88
1001812,1.86
1002331,1.86
1002849,1.88
1003367,1.86
1003885,1.86
1004404,1.86
1004922,1.88
1005441,1.86
1005960,1.88
1006478,1.86
1006996,1.86
1007514,1.86
1008033,1.88
1008551,1.88
1009070,1.86
1009588,1.86
1010107,1.86
1010625,1.88
1011143,1.86
1011661,1.86
1012180,1.88
1012699,1.88
1013217,1.86
1013736,1.88
1014254,1.88
1014772,1.86
1015290,1.86
1015812,1.86
1016331,1.88
1016849,1.88
1017367,1.88
1017885,1.88
1018403,1.86
1018923,1.88
1019441,1.88
1019959,1.88
1020478,1.88
1020996,1.88
1021514,1.88
1022032,1.86
1022552,1.88
1023070,1.88
1023588,1.88
1024106,1.86
1024625,1.88
1025143,1.88
1025661,1.88
1026180,1.86
1026699,1.86
1027217,1.88
1027735,1.88
1028253,1.86
