current,voltage,capacity
777.1,4.1995,130.1
777.1,4.1995,130.1
777.1,4.1995,130.2
776.7,4.1995,130.2
776.7,4.1995,130.2
776.7,4.1995,130.2
776.7,4.1995,130.2
776.7,4.1995,130.3
776.7,4.1995,130.3
776.4,4.1995,130.3
776.4,4.1995,130.3
776.4,4.1995,130.3
776.4,4.1995,130.4
776.4,4.1995,130.4
776,4.1995,130.4
776,4.1995,130.4
776,4.1995,130.5
776,4.1995,130.5
776,4.1995,130.5
775.6,4.1995,130.5
775.6,4.1995,130.5
775.6,4.1995,130.6
775.6,4.1995,130.6
775.6,4.1995,130.6
775.6,4.1995,130.6
774.9,4.1995,130.6
774.9,4.1995,130.7
774.9,4.1995,130.7
774.9,4.1995,130.7
774.9,4.1995,130.7
774.5,4.1995,130.8
774.5,4.1995,130.8
774.5,4.1995,130.8
774.5,4.1995,130.8
774.5,4.1995,130.8
774.5,4.1995,130.9
774.5,4.1995,130.9
774.1,4.1995,130.9
774.1,4.1995,130.9
774.1,4.1995,131
774.1,4.1995,131
773.8,4.1995,131
773.8,4.1995,131
773.8,4.1995,131
773.8,4.1995,131.1
773.8,4.1995,131.1
773.4,4.1995,131.1
773.4,4.1995,131.1
773.4,4.1995,131.1
773.4,4.1995,131.2
773.4,4.1995,131.2
773.4,4.1995,131.2
773,4.1995,131.2
773,4.1995,131.3
773,4.1995,131.3
773,4.1995,131.3
773,4.1995,131.3
773,4.1995,131.3
772.6,4.1995,131.4
772.6,4.1995,131.4
772.6,4.1995,131.4
772.6,4.1995,131.4
772.6,4.1995,131.4
772.3,4.1995,131.5
772.3,4.1995,131.5
772.3,4.1995,131.5
772.3,4.1995,131.5
772.3,4.1995,131.6
771.9,4.1995,131.6
771.9,4.1995,131.6
771.9,4.1995,131.6
771.9,4.1995,131.6
771.5,4.1995,131.7
771.5,4.1995,131.7
771.5,4.1995,131.7
771.5,4.1995,131.7
771.5,4.1995,131.7
771.2,4.1995,131.8
771.2,4.1995,131.8
771.2,4.1995,131.8
771.2,4.1995,131.8
771.2,4.1995,131.9
771.2,4.1995,131.9
771.2,4.1995,131.9
770.4,4.1995,131.9
770.4,4.1995,131.9
770.4,4.1995,132
770.4,4.1995,132
770.4,4.1995,132
770,4.1995,132
770,4.1995,132
770,4.1995,132.1
770,4.1995,132.1
770,4.1995,132.1
770,4.1995,132.1
769.7,4.1995,132.2
769.7,4.1995,132.2
769.7,4.1995,132.2
769.7,4.1995,132.2
769.7,4.1995,132.2
769.7,4.1995,132.3
769.7,4.1995,132.3
769.3,4.1995,132.3
769.3,4.1995,132.3
769.3,4.1995,132.3
769.3,4.1995,132.4
769.3,4.1995,132.4
768.9,4.1995,132.4
768.9,4.1995,132.4
768.9,4.1995,132.4
768.9,4.1995,132.5
768.9,4.1995,132.5
768.6,4.1995,132.5
768.6,4.1995,132.5
768.6,4.1995,132.6
768.6,4.1995,132.6
768.6,4.1995,132.6
768.6,4.1995,132.6
768.2,4.1995,132.6
768.2,4.1995,132.7
768.2,4.1995,132.7
768.2,4.1995,132.7
768.2,4.1995,132.7
767.8,4.1995,132.7
767.8,4.1995,132.8
767.8,4.1995,132.8
767.8,4.1995,132.8
767.8,4.1995,132.8
767.4,4.1995,132.9
767.4,4.1995,132.9
767.4,4.1995,132.9
767.4,4.1995,132.9
767.4,4.1995,132.9
767.1,4.1995,133
767.1,4.1995,133
767.1,4.1995,133
767.1,4.1995,133
767.1,4.1995,133
766.3,4.1995,133.1
766.3,4.1995,133.1
766.3,4.1995,133.1
766.3,4.1995,133.1
766.3,4.1995,133.2
766.3,4.1995,133.2
765.9,4.1995,133.2
765.9,4.1995,133.2
765.9,4.1995,133.2
765.9,4.1995,133.3
765.9,4.1995,133.3
765.9,4.1995,133.3
765.9,4.1995,133.3
765.6,4.1995,133.3
765.6,4.1995,133.4
765.6,4.1995,133.4
765.6,4.1995,133.4
765.6,4.1995,133.4
765.2,4.1995,133.5
765.2,4.1995,133.5
765.2,4.1995,133.5
765.2,4.1995,133.5
765.2,4.1995,133.5
764.8,4.1995,133.6
764.8,4.1995,133.6
764.8,4.1995,133.6
764.8,4.1995,133.6
764.8,4.1995,133.6
764.5,4.1995,133.7
764.5,4.1995,133.7
764.5,4.1995,133.7
764.5,4.1995,133.7
764.5,4.1995,133.7
764.5,4.1995,133.8
764.5,4.1995,133.8
764.1,4.1995,133.8
764.1,4.1995,133.8
764.1,4.1995,133.9
764.1,4.1995,133.9
764.1,4.1995,133.9
763.7,4.1995,133.9
763.7,4.1995,133.9
763.7,4.1995,134
763.7,4.1995,134
763.7,4.1995,134
763.3,4.1995,134
763.3,4.1995,134
763.3,4.1995,134.1
763.3,4.1995,134.1
763.3,4.1995,134.1
763,4.1995,134.1
763,4.1995,134.2
763,4.1995,134.2
763,4.1995,134.2
763,4.1995,134.2
763,4.1995,134.2
762.6,4.1995,134.3
762.6,4.1995,134.3
762.6,4.1995,134.3
762.6,4.1995,134.3
762.6,4.1995,134.3
761.9,4.1995,134.4
761.9,4.1995,134.4
761.9,4.1995,134.4
761.9,4.1995,134.4
761.9,4.1995,134.4
761.9,4.1995,134.5
761.9,4.1995,134.5
761.5,4.1995,134.5
761.5,4.1995,134.5
761.5,4.1995,134.6
761.5,4.1995,134.6
761.1,4.1995,134.6
761.1,4.1995,134.6
761.1,4.1995,134.6
761.1,4.1995,134.7
761.1,4.1995,134.7
761.1,4.1995,134.7
760.7,4.1995,134.7
760.7,4.1995,134.7
760.7,4.1995,134.8
760.7,4.1995,134.8
760.7,4.1995,134.8
760.7,4.1995,134.8
760.7,4.1995,134.8
760.4,4.1995,134.9
760.4,4.1995,134.9
760.4,4.1995,134.9
760.4,4.1995,134.9
760.4,4.1995,135
760,4.1995,135
760,4.1995,135
760,4.1995,135
760,4.1995,135
760,4.1995,135.1
760,4.1995,135.1
760,4.1995,135.1
760,4.1995,135.1
760,4.1995,135.1
759.6,4.1995,135.2
759.6,4.1995,135.2
759.6,4.1995,135.2
759.6,4.1995,135.2
759.6,4.1995,135.2
759.6,4.1995,135.3
759.3,4.1995,135.3
759.3,4.1995,135.3
759.3,4.1995,135.3
759.3,4.1995,135.4
759.3,4.1995,135.4
759.3,4.1995,135.4
759.3,4.1995,135.4
758.9,4.1995,135.4
758.9,4.1995,135.5
758.9,4.1995,135.5
758.9,4.1995,135.5
758.9,4.1995,135.5
758.9,4.1995,135.5
758.9,4.1995,135.6
758.5,4.1995,135.6
758.5,4.1995,135.6
758.5,4.1995,135.6
758.5,4.1995,135.6
757.8,4.1995,135.7
757.8,4.1995,135.7
757.8,4.1995,135.7
757.8,4.1995,135.7
757.8,4.1995,135.8
757.4,4.1995,135.8
757.4,4.1995,135.8
757.4,4.1995,135.8
757.4,4.1995,135.8
757.4,4.1995,135.9
757.4,4.1995,135.9
757.4,4.1995,135.9
757,4.1995,135.9
757,4.1995,135.9
757,4.1995,136
757,4.1995,136
757,4.1995,136
756.6,4.1995,136
756.6,4.1995,136
756.6,4.1995,136.1
756.6,4.1995,136.1
756.6,4.1995,136.1
756.6,4.1995,136.1
756.3,4.1995,136.2
756.3,4.1995,136.2
756.3,4.1995,136.2
756.3,4.1995,136.2
756.3,4.1995,136.2
755.9,4.1995,136.3
755.9,4.1995,136.3
755.9,4.1995,136.3
755.9,4.1995,136.3
755.9,4.1995,136.3
755.5,4.1995,136.4
755.5,4.1995,136.4
755.5,4.1995,136.4
755.5,4.1995,136.4
755.5,4.1995,136.4
755.5,4.1995,136.5
755.5,4.1995,136.5
755.2,4.1995,136.5
755.2,4.1995,136.5
755.2,4.1995,136.6
755.2,4.1995,136.6
755.2,4.1995,136.6
755.2,4.1995,136.6
754.8,4.1995,136.6
754.8,4.1995,136.7
754.8,4.1995,136.7
754.8,4.1995,136.7
754.8,4.1995,136.7
754.8,4.1995,136.7
754.4,4.1995,136.8
754.4,4.1995,136.8
754.4,4.1995,136.8
754.4,4.1995,136.8
754.4,4.1995,136.8
754,4.1995,136.9
754,4.1995,136.9
754,4.1995,136.9
754,4.1995,136.9
754,4.1995,137
754,4.1995,137
754,4.1995,137
753.3,4.1995,137
753.3,4.1995,137
753.3,4.1995,137.1
753.3,4.1995,137.1
752.9,4.1995,137.1
752.9,4.1995,137.1
752.9,4.1995,137.1
752.9,4.1995,137.2
752.9,4.1995,137.2
752.6,4.1995,137.2
752.6,4.1995,137.2
752.6,4.1995,137.2
752.6,4.1995,137.3
752.6,4.1995,137.3
752.6,4.1995,137.3
752.2,4.1995,137.3
752.2,4.1995,137.3
752.2,4.1995,137.4
752.2,4.1995,137.4
752.2,4.1995,137.4
751.8,4.1995,137.4
751.8,4.1995,137.5
751.8,4.1995,137.5
751.8,4.1995,137.5
751.8,4.1995,137.5
751.4,4.1995,137.5
751.4,4.1995,137.6
751.4,4.1995,137.6
751.4,4.1995,137.6
751.4,4.1995,137.6
751.4,4.1995,137.6
751.4,4.1995,137.7
751.1,4.1995,137.7
751.1,4.1995,137.7
751.1,4.1995,137.7
751.1,4.1995,137.7
751.1,4.1995,137.8
751.1,4.1995,137.8
751.1,4.1995,137.8
751.1,4.1995,137.8
751.1,4.1995,137.8
750.7,4.1995,137.9
750.7,4.1995,137.9
750.7,4.1995,137.9
750.7,4.1995,137.9
750.3,4.1995,138
750.3,4.1995,138
750.3,4.1995,138
750.3,4.1995,138
750.3,4.1995,138
750.3,4.1995,138.1
750,4.1995,138.1
750,4.1995,138.1
750,4.1995,138.1
750,4.1995,138.1
750,4.1995,138.2
749.2,4.1995,138.2
749.2,4.1995,138.2
749.2,4.1995,138.2
749.2,4.1995,138.2
748.8,4.1995,138.3
748.8,4.1995,138.3
748.8,4.1995,138.3
748.8,4.1995,138.3
748.8,4.1995,138.3
748.5,4.1995,138.4
748.5,4.1995,138.4
748.5,4.1995,138.4
748.5,4.1995,138.4
748.5,4.1995,138.5
748.5,4.1995,138.5
748.1,4.1995,138.5
748.1,4.1995,138.5
748.1,4.1995,138.5
748.1,4.1995,138.6
748.1,4.1995,138.6
748.1,4.1995,138.6
747.7,4.1995,138.6
747.7,4.1995,138.6
747.7,4.1995,138.7
747.7,4.1995,138.7
747.7,4.1995,138.7
747.7,4.1995,138.7
747.7,4.1995,138.7
747.7,4.1995,138.8
747.7,4.1995,138.8
747.7,4.1995,138.8
747.7,4.1995,138.8
747.7,4.1995,138.8
747.7,4.1995,138.9
747.3,4.1995,138.9
747.3,4.1995,138.9
747.3,4.1995,138.9
747.3,4.1995,139
747.3,4.1995,139
747,4.1995,139
747,4.1995,139
747,4.1995,139
747,4.1995,139.1
747,4.1995,139.1
747,4.1995,139.1
746.6,4.1995,139.1
746.6,4.1995,139.1
746.6,4.1995,139.2
746.6,4.1995,139.2
746.6,4.1995,139.2
746.6,4.1995,139.2
746.2,4.1995,139.2
746.2,4.1995,139.3
746.2,4.1995,139.3
746.2,4.1995,139.3
745.9,4.1995,139.3
745.9,4.1995,139.3
745.9,4.1995,139.4
745.9,4.1995,139.4
745.9,4.1995,139.4
745.9,4.1995,139.4
745.5,4.1995,139.4
745.5,4.1995,139.5
745.5,4.1995,139.5
745.5,4.1995,139.5
745.5,4.1995,139.5
745.5,4.1995,139.6
745.5,4.1995,139.6
744.7,4.1995,139.6
744.7,4.1995,139.6
744.7,4.1995,139.6
744.7,4.1995,139.7
744.4,4.1995,139.7
744.4,4.1995,139.7
744.4,4.1995,139.7
744.4,4.1995,139.7
744.4,4.1995,139.8
744,4.1995,139.8
744,4.1995,139.8
744,4.1995,139.8
744,4.1995,139.8
743.6,4.1995,139.9
743.6,4.1995,139.9
743.6,4.1995,139.9
743.6,4.1995,139.9
743.6,4.1995,139.9
743.3,4.1995,140
743.3,4.1995,140
743.3,4.1995,140
743.3,4.1995,140
743.3,4.1995,140
742.9,4.1995,140.1
742.9,4.1995,140.1
742.9,4.1995,140.1
742.9,4.1995,140.1
742.5,4.1995,140.1
742.5,4.1995,140.2
742.5,4.1995,140.2
742.5,4.1995,140.2
742.5,4.1995,140.2
742.5,4.1995,140.3
742.1,4.1995,140.3
742.1,4.1995,140.3
742.1,4.1995,140.3
742.1,4.1995,140.3
741.8,4.1995,140.4
741.8,4.1995,140.4
741.8,4.1995,140.4
741.8,4.1995,140.4
741.8,4.1995,140.4
741.4,4.1995,140.5
741.4,4.1995,140.5
741.4,4.1995,140.5
741.4,4.1995,140.5
741.4,4.1995,140.5
741.4,4.1995,140.6
740.6,4.1995,140.6
740.6,4.1995,140.6
740.6,4.1995,140.6
740.6,4.1995,140.6
740.6,4.1995,140.7
740.3,4.1995,140.7
740.3,4.1995,140.7
740.3,4.1995,140.7
740.3,4.1995,140.7
740.3,4.1995,140.8
740.3,4.1995,140.8
739.9,4.1995,140.8
739.9,4.1995,140.8
739.9,4.1995,140.8
739.9,4.1995,140.9
739.9,4.1995,140.9
739.9,4.1995,140.9
739.5,4.1995,140.9
739.5,4.1995,141
739.5,4.1995,141
739.5,4.1995,141
739.5,4.1995,141
739.5,4.1995,141
739.5,4.1995,141.1
739.2,4.1995,141.1
739.2,4.1995,141.1
739.2,4.1995,141.1
739.2,4.1995,141.1
739.2,4.1995,141.2
739.2,4.1995,141.2
738.8,4.1995,141.2
738.8,4.1995,141.2
738.8,4.1995,141.2
738.8,4.1995,141.3
738.8,4.1995,141.3
738.8,4.1995,141.3
738.8,4.1995,141.3
738.8,4.1995,141.3
738.8,4.1995,141.4
738.4,4.1995,141.4
738.4,4.1995,141.4
738.4,4.1995,141.4
738.4,4.1995,141.4
738.4,4.1995,141.5
738,4.1995,141.5
738,4.1995,141.5
738,4.1995,141.5
738,4.1995,141.5
738,4.1995,141.6
738,4.1995,141.6
737.7,4.1995,141.6
737.7,4.1995,141.6
737.7,4.1995,141.6
737.7,4.1995,141.7
737.7,4.1995,141.7
737.3,4.1995,141.7
737.3,4.1995,141.7
737.3,4.1995,141.8
737.3,4.1995,141.8
737.3,4.1995,141.8
737.3,4.1995,141.8
736.9,4.1995,141.8
736.9,4.1995,141.9
736.9,4.1995,141.9
736.9,4.1995,141.9
736.9,4.1995,141.9
736.2,4.1995,141.9
736.2,4.1995,142
736.2,4.1995,142
736.2,4.1995,142
736.2,4.1995,142
736.2,4.1995,142
735.8,4.1995,142.1
735.8,4.1995,142.1
735.8,4.1995,142.1
735.8,4.1995,142.1
735.8,4.1995,142.1
735.8,4.1995,142.2
735.4,4.1995,142.2
735.4,4.1995,142.2
735.4,4.1995,142.2
735.4,4.1995,142.2
735.4,4.1995,142.3
735.4,4.1995,142.3
735.1,4.1995,142.3
735.1,4.1995,142.3
735.1,4.1995,142.3
735.1,4.1995,142.4
735.1,4.1995,142.4
735.1,4.1995,142.4
735.1,4.1995,142.4
734.7,4.1995,142.4
734.7,4.1995,142.5
734.7,4.1995,142.5
734.7,4.1995,142.5
734.7,4.1995,142.5
734.3,4.1995,142.5
734.3,4.1995,142.6
734.3,4.1995,142.6
734.3,4.1995,142.6
734.3,4.1995,142.6
734.3,4.1995,142.7
734,4.1995,142.7
734,4.1995,142.7
734,4.1995,142.7
734,4.1995,142.7
734,4.1995,142.8
733.6,4.1995,142.8
733.6,4.1995,142.8
733.6,4.1995,142.8
733.6,4.1995,142.8
733.6,4.1995,142.9
733.6,4.1995,142.9
733.2,4.1995,142.9
733.2,4.1995,142.9
733.2,4.1995,142.9
733.2,4.1995,143
733.2,4.1995,143
733.2,4.1995,143
733.2,4.1995,143
732.8,4.1995,143
732.8,4.1995,143.1
732.8,4.1995,143.1
732.8,4.1995,143.1
732.8,4.1995,143.1
732.8,4.1995,143.1
732.8,4.1995,143.2
732.1,4.1995,143.2
732.1,4.1995,143.2
732.1,4.1995,143.2
732.1,4.1995,143.2
732.1,4.1995,143.3
732.1,4.1995,143.3
731.7,4.1995,143.3
731.7,4.1995,143.3
731.7,4.1995,143.3
731.7,4.1995,143.4
731.7,4.1995,143.4
731.7,4.1995,143.4
731.7,4.1995,143.4
731.7,4.1995,143.4
731.3,4.1995,143.5
731.3,4.1995,143.5
731.3,4.1995,143.5
731.3,4.1995,143.5
731.3,4.1995,143.5
731,4.1995,143.6
731,4.1995,143.6
731,4.1995,143.6
731,4.1995,143.6
731,4.1995,143.6
731,4.1995,143.7
730.6,4.1995,143.7
730.6,4.1995,143.7
730.6,4.1995,143.7
730.6,4.1995,143.7
730.6,4.1995,143.8
730.6,4.1995,143.8
730.2,4.1995,143.8
730.2,4.1995,143.8
730.2,4.1995,143.8
730.2,4.1995,143.9
730.2,4.1995,143.9
730.2,4.1995,143.9
730.2,4.1995,143.9
729.9,4.1995,144
729.9,4.1995,144
729.9,4.1995,144
729.9,4.1995,144
729.9,4.1995,144
729.9,4.1995,144.1
729.5,4.1995,144.1
729.5,4.1995,144.1
729.5,4.1995,144.1
729.5,4.1995,144.1
729.5,4.1995,144.2
729.5,4.1995,144.2
729.1,4.1995,144.2
729.1,4.1995,144.2
729.1,4.1995,144.2
729.1,4.1995,144.3
728.7,4.1995,144.3
728.7,4.1995,144.3
728.7,4.1995,144.3
728.7,4.1995,144.3
728.7,4.1995,144.4
728.4,4.1995,144.4
728.4,4.1995,144.4
728.4,4.1995,144.4
728.4,4.1995,144.4
728.4,4.1995,144.5
728.4,4.1995,144.5
727.6,4.1995,144.5
727.6,4.1995,144.5
727.6,4.1995,144.5
727.6,4.1995,144.6
727.6,4.1995,144.6
727.6,4.1995,144.6
727.3,4.1995,144.6
727.3,4.1995,144.6
727.3,4.1995,144.7
727.3,4.1995,144.7
726.9,4.1995,144.7
726.9,4.1995,144.7
726.9,4.1995,144.7
726.9,4.1995,144.8
726.9,4.1995,144.8
726.5,4.1995,144.8
726.5,4.1995,144.8
726.5,4.1995,144.8
726.5,4.1995,144.9
726.5,4.1995,144.9
726.5,4.1995,144.9
726.5,4.1995,144.9
726.1,4.1995,144.9
726.1,4.1995,145
726.1,4.1995,145
726.1,4.1995,145
726.1,4.1995,145
725.8,4.1995,145
725.8,4.1995,145.1
725.8,4.1995,145.1
725.8,4.1995,145.1
725.8,4.1995,145.1
725.4,4.1995,145.1
725.4,4.1995,145.2
725.4,4.1995,145.2
725.4,4.1995,145.2
725.4,4.1995,145.2
725,4.1995,145.2
725,4.1995,145.3
725,4.1995,145.3
725,4.1995,145.3
725,4.1995,145.3
725,4.1995,145.3
725,4.1995,145.4
724.7,4.1995,145.4
724.7,4.1995,145.4
724.7,4.1995,145.4
724.7,4.1995,145.4
724.7,4.1995,145.5
724.7,4.1995,145.5
724.3,4.1995,145.5
724.3,4.1995,145.5
724.3,4.1995,145.5
724.3,4.1995,145.6
723.5,4.1995,145.6
724.3,4.1995,145.6
723.5,4.1995,145.6
723.5,4.1995,145.6
723.5,4.1995,145.7
723.5,4.1995,145.7
723.5,4.1995,145.7
723.5,4.1995,145.7
723.2,4.1995,145.7
723.2,4.1995,145.8
723.2,4.1995,145.8
723.2,4.1995,145.8
723.2,4.1995,145.8
723.2,4.1995,145.8
722.8,4.1995,145.9
722.8,4.1995,145.9
722.8,4.1995,145.9
722.8,4.1995,145.9
722.8,4.1995,145.9
722.4,4.1995,146
722.4,4.1995,146
722.4,4.1995,146
722.4,4.1995,146
722.4,4.1995,146
722,4.1995,146.1
722,4.1995,146.1
722,4.1995,146.1
722,4.1995,146.1
721.7,4.1995,146.1
721.7,4.1995,146.2
721.7,4.1995,146.2
721.7,4.1995,146.2
721.7,4.1995,146.2
721.3,4.1995,146.2
721.3,4.1995,146.3
721.3,4.1995,146.3
721.3,4.1995,146.3
721.3,4.1995,146.3
720.9,4.1995,146.3
720.9,4.1995,146.4
720.9,4.1995,146.4
720.9,4.1995,146.4
720.9,4.1995,146.4
720.9,4.1995,146.4
720.9,4.1995,146.5
720.9,4.1995,146.5
720.6,4.1995,146.5
720.6,4.1995,146.5
720.6,4.1995,146.5
720.6,4.1995,146.6
720.6,4.1995,146.6
720.6,4.1995,146.6
720.2,4.1995,146.6
720.2,4.1995,146.6
720.2,4.1995,146.7
720.2,4.1995,146.7
720.2,4.1995,146.7
720.2,4.1995,146.7
720.2,4.1995,146.7
719.8,4.1995,146.8
719.8,4.1995,146.8
719.8,4.1995,146.8
719.8,4.1995,146.8
719.8,4.1995,146.8
719.8,4.1995,146.9
719.1,4.1995,146.9
719.1,4.1995,146.9
719.1,4.1995,146.9
719.1,4.1995,146.9
718.7,4.1995,147
718.7,4.1995,147
718.7,4.1995,147
718.7,4.1995,147
718.7,4.1995,147
718.3,4.1995,147.1
718.3,4.1995,147.1
718.3,4.1995,147.1
718.3,4.1995,147.1
718.3,4.1995,147.1
718.3,4.1995,147.2
718,4.1995,147.2
718,4.1995,147.2
718,4.1995,147.2
718,4.1995,147.2
718,4.1995,147.3
717.6,4.1995,147.3
717.6,4.1995,147.3
717.6,4.1995,147.3
717.6,4.1995,147.3
717.6,4.1995,147.4
717.6,4.1995,147.4
717.6,4.1995,147.4
717.2,4.1995,147.4
717.2,4.1995,147.4
717.2,4.1995,147.5
717.2,4.1995,147.5
717.2,4.1995,147.5
717.2,4.1995,147.5
716.8,4.1995,147.5
716.8,4.1995,147.6
716.8,4.1995,147.6
716.8,4.1995,147.6
716.8,4.1995,147.6
716.8,4.1995,147.6
716.5,4.1995,147.7
716.5,4.1995,147.7
716.5,4.1995,147.7
716.5,4.1995,147.7
716.5,4.1995,147.7
716.5,4.1995,147.8
716.1,4.1995,147.8
716.1,4.1995,147.8
716.1,4.1995,147.8
716.1,4.1995,147.8
716.1,4.1995,147.9
715.7,4.1995,147.9
715.7,4.1995,147.9
715.7,4.1995,147.9
715.7,4.1995,147.9
715.7,4.1995,148
715,4.1995,148
715,4.1995,148
715,4.1995,148
715,4.1995,148
715,4.1995,148.1
714.6,4.1995,148.1
714.6,4.1995,148.1
714.6,4.1995,148.1
714.6,4.1995,148.1
714.6,4.1995,148.2
714.6,4.1995,148.2
714.2,4.1995,148.2
714.2,4.1995,148.2
714.2,4.1995,148.2
714.2,4.1995,148.3
714.2,4.1995,148.3
714.2,4.1995,148.3
713.9,4.1995,148.3
713.9,4.1995,148.3
713.9,4.1995,148.4
713.9,4.1995,148.4
713.9,4.1995,148.4
713.5,4.1995,148.4
713.5,4.1995,148.4
713.5,4.1995,148.5
713.5,4.1995,148.5
713.5,4.1995,148.5
713.1,4.1995,148.5
713.1,4.1995,148.5
713.1,4.1995,148.6
713.1,4.1995,148.6
713.1,4.1995,148.6
713.1,4.1995,148.6
713.1,4.1995,148.6
713.1,4.1995,148.7
713.1,4.1995,148.7
712.7,4.1995,148.7
712.7,4.1995,148.7
712.7,4.1995,148.7
712.7,4.1995,148.8
712.7,4.1995,148.8
712.7,4.1995,148.8
712.4,4.1995,148.8
712.4,4.1995,148.8
712.4,4.1995,148.9
712.4,4.1995,148.9
712.4,4.1995,148.9
712.4,4.1995,148.9
712.4,4.1995,148.9
712.4,4.1995,149
712,4.1995,149
712,4.1995,149
712,4.1995,149
712,4.1995,149
712,4.1995,149.1
711.6,4.1995,149.1
711.6,4.1995,149.1
711.6,4.1995,149.1
711.6,4.1995,149.1
711.6,4.1995,149.2
711.3,4.1995,149.2
711.3,4.1995,149.2
711.3,4.1995,149.2
711.3,4.1995,149.2
711.3,4.1995,149.2
710.5,4.1995,149.3
710.5,4.1995,149.3
710.5,4.1995,149.3
710.5,4.1995,149.3
710.5,4.1995,149.3
710.5,4.1995,149.4
710.1,4.1995,149.4
710.1,4.1995,149.4
710.1,4.1995,149.4
710.1,4.1995,149.4
709.8,4.1995,149.5
709.8,4.1995,149.5
709.8,4.1995,149.5
709.8,4.1995,149.5
709.8,4.1995,149.5
709.4,4.1995,149.6
709.4,4.1995,149.6
709.4,4.1995,149.6
709.4,4.1995,149.6
709.4,4.1995,149.6
709,4.1995,149.7
709,4.1995,149.7
709,4.1995,149.7
709,4.1995,149.7
709,4.1995,149.7
709,4.1995,149.8
708.7,4.1995,149.8
708.7,4.1995,149.8
708.7,4.1995,149.8
708.7,4.1995,149.8
708.7,4.1995,149.9
708.7,4.1995,149.9
708.7,4.1995,149.9
708.3,4.1995,149.9
708.3,4.1995,149.9
708.3,4.1995,150
708.3,4.1995,150
708.3,4.1995,150
708.3,4.1995,150
707.9,4.1995,150
707.9,4.1995,150.1
707.9,4.1995,150.1
707.9,4.1995,150.1
707.9,4.1995,150.1
707.9,4.1995,150.1
707.9,4.1995,150.2
707.9,4.1995,150.2
707.5,4.1995,150.2
707.5,4.1995,150.2
707.5,4.1995,150.2
707.5,4.1995,150.3
707.5,4.1995,150.3
707.5,4.1995,150.3
707.5,4.1995,150.3
707.2,4.1995,150.3
707.2,4.1995,150.4
707.2,4.1995,150.4
707.2,4.1995,150.4
707.2,4.1995,150.4
707.2,4.1995,150.4
706.4,4.1995,150.4
706.4,4.1995,150.5
706.4,4.1995,150.5
706.4,4.1995,150.5
706.4,4.1995,150.5
706.1,4.1995,150.5
706.1,4.1995,150.6
706.1,4.1995,150.6
706.1,4.1995,150.6
706.1,4.1995,150.6
706.1,4.1995,150.6
705.7,4.1995,150.7
705.7,4.1995,150.7
705.7,4.1995,150.7
705.7,4.1995,150.7
705.7,4.1995,150.7
705.7,4.1995,150.8
705.7,4.1995,150.8
705.7,4.1995,150.8
705.7,4.1995,150.8
705.3,4.1995,150.8
705.3,4.1995,150.9
705.3,4.1995,150.9
705.3,4.1995,150.9
705.3,4.1995,150.9
705.3,4.1995,150.9
704.9,4.1995,151
704.9,4.1995,151
704.9,4.1995,151
704.9,4.1995,151
704.9,4.1995,151
704.9,4.1995,151.1
704.9,4.1995,151.1
704.6,4.1995,151.1
704.6,4.1995,151.1
704.6,4.1995,151.1
704.6,4.1995,151.2
704.6,4.1995,151.2
704.2,4.1995,151.2
704.2,4.1995,151.2
704.2,4.1995,151.2
704.2,4.1995,151.3
704.2,4.1995,151.3
704.2,4.1995,151.3
703.8,4.1995,151.3
703.8,4.1995,151.3
703.8,4.1995,151.4
703.8,4.1995,151.4
703.8,4.1995,151.4
703.8,4.1995,151.4
703.8,4.1995,151.4
703.8,4.1995,151.4
703.4,4.1995,151.5
703.4,4.1995,151.5
703.4,4.1995,151.5
703.4,4.1995,151.5
703.4,4.1995,151.5
703.4,4.1995,151.6
703.4,4.1995,151.6
703.1,4.1995,151.6
703.1,4.1995,151.6
703.1,4.1995,151.6
703.1,4.1995,151.7
702.7,4.1995,151.7
702.7,4.1995,151.7
702.7,4.1995,151.7
702.7,4.1995,151.7
702.7,4.1995,151.8
702.7,4.1995,151.8
702,4.1995,151.8
702,4.1995,151.8
702,4.1995,151.8
702,4.1995,151.9
702,4.1995,151.9
701.6,4.1995,151.9
701.6,4.1995,151.9
701.6,4.1995,151.9
701.6,4.1995,152
701.6,4.1995,152
701.6,4.1995,152
701.2,4.1995,152
701.2,4.1995,152
701.2,4.1995,152.1
701.2,4.1995,152.1
700.8,4.1995,152.1
700.8,4.1995,152.1
700.8,4.1995,152.1
700.8,4.1995,152.1
700.8,4.1995,152.2
700.8,4.1995,152.2
700.5,4.1995,152.2
700.5,4.1995,152.2
700.5,4.1995,152.2
700.5,4.1995,152.3
700.5,4.1995,152.3
700.5,4.1995,152.3
700.1,4.1995,152.3
700.1,4.1995,152.3
700.1,4.1995,152.4
700.1,4.1995,152.4
700.1,4.1995,152.4
700.1,4.1995,152.4
699.7,4.1995,152.4
699.7,4.1995,152.5
699.7,4.1995,152.5
699.7,4.1995,152.5
699.7,4.1995,152.5
699.7,4.1995,152.5
699.7,4.1995,152.6
699.7,4.1995,152.6
699.4,4.1995,152.6
699.4,4.1995,152.6
699.4,4.1995,152.6
699.4,4.1995,152.7
699.4,4.1995,152.7
699,4.1995,152.7
699,4.1995,152.7
699,4.1995,152.7
699,4.1995,152.8
699,4.1995,152.8
699,4.1995,152.8
699,4.1995,152.8
698.6,4.1995,152.8
